,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
40,"(Bloomberg) -- Bernie Sanders struggled to provide details on exactly how he would pay for his sweeping proposals to expand health care, child care and more,...","House Speaker Nancy Pelosi and Senate Minority Leader Chuck Schumer slammed President Donald Trump's budget proposal on Tuesday, with Schumer describing it as ""a blueprint for destroying America.""",0.0,135.0,26.0,5.0,9.0,2.0,26.0,5.1923076923076925,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,-34.0,-2.0,2.0,-9.0,0.0,11.5,-0.84,0.0,0.0,0.0,3.85,3.85,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,8.73,1.28,1.61,-1.02,0.01,-3.15,0.08,0.04,4.19,0.0,1.35,0.34,1.91,-0.81,-0.05,0.02,0.21,0.04,0.28,-0.03,0.0,1.91,0.08,-0.02,0.28
41,"""We find ourselves barreling toward another primary along the same lanes as 2016: one for an insider, one for an outsider,"" she said Monday. ""Democratic voters should have more choice than that.""","Six in 10 Democratic voters in New Hampshire prioritize a nominee who can beat President Donald Trump over a third who want someone that agrees with them on the issues, according to CNN's exit poll.",0.0,164.0,32.0,5.0,7.0,3.0,11.0,5.125,0.0,0.0,0.0,0.0,3.125,26.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,-3.0,-1.0,-6.0,1.0,-24.0,0.44,0.0,0.0,0.0,0.0,0.27,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,8.16,1.2,1.59,-1.19,0.03,-3.34,0.07,0.03,3.89,0.0,1.28,0.36,1.8,-0.81,-0.05,0.02,0.27,0.04,0.28,-0.03,0.0,1.8,0.08,-0.02,0.28
42,They're democratic socialists lite.,"We've reached the phase of the Democratic primary where the early states have had their say. (The last one, South Carolina, is on Saturday.) Now comes Super Tuesday, when large numbers of people all around the US will start casting their votes in the Democrat…",0.0,32.0,4.0,2.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-184.0,-41.0,-7.0,-13.0,-1.0,-11.33,3.2,0.0,-11.11,0.0,0.0,0.0,-32.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,-32.0,0.0,0.0,-2.0,4.55,0.47,1.49,-1.49,0.02,-3.69,0.13,0.03,3.61,0.0,1.21,0.3,1.19,-0.81,-0.05,0.01,0.26,0.04,0.26,-0.03,0.0,1.19,0.08,-0.02,0.26
43,"At one point, Elizabeth Warren looked like she may be the frontrunner in the Democratic primary. Now her campaign appears to be on life support. What happene...","Victor Joecks writes ahead of the Nevada Democratic debate: ""The best presidential primary debates have conflict and clash."" Viewers should expect to watch candidates spar over the issues like healthcare. Moreover, this might offer viewers a first chance to w…",0.0,134.0,27.0,5.0,9.0,4.0,9.0,4.962962962962963,0.0,40.0,0.0,7.4074074074074066,0.0,23.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,-87.0,-13.0,-4.0,-5.0,1.0,-4.67,-0.56,0.0,40.0,0.0,2.41,-7.5,-13.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,-13.0,0.0,0.0,3.0,3.42,0.3,1.47,-1.6,0.05,-3.91,0.12,0.03,4.25,0.0,1.31,0.24,1.03,-0.81,-0.05,0.01,0.27,0.04,0.3,-0.03,0.0,1.03,0.08,-0.02,0.3
44,"President Trump's replacement of acting Director of National Intelligence Joseph Maguire, a respected career official in a historically nonpartisan role, with U.S. Ambassador Richard Grenell, a vocal Trump loyalist with scant intelligence or management experi…","The 2020 contenders meet on stage on Tuesday with one final chance to halt the momentum of Vermont Sen. Bernie Sanders, days before the South Carolina primary and exactly one week before voters go to the polls in Super Tuesday states.",0.0,226.0,35.0,2.0,20.0,3.0,12.0,6.457142857142857,0.0,0.0,0.0,2.857142857142857,2.857142857142857,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,32.0,-6.0,-1.0,1.0,0.0,-8.5,1.73,0.0,0.0,0.0,2.86,2.86,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.32,1.38,-1.46,0.06,-4.05,0.15,0.03,3.98,0.0,1.3,0.25,0.99,-0.81,-0.05,0.0,0.25,0.04,0.28,-0.03,0.0,0.99,0.07,-0.02,0.28
45,"At the CDC Friday, he said, ""The tests are all perfect, like the letter — was perfect. The transcription was perfect. This was not as perfect as that, but it'll be good.""","The White House is preparing to present a budget that would not eliminate the federal deficit in the next 10 years, according to a summary of the plan reviewed by The Washington Post.",0.0,139.0,32.0,7.0,6.0,4.0,8.25,4.34375,0.0,71.42857142857143,0.0,18.75,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-12.0,-1.0,0.0,-3.0,2.0,-24.75,-0.23,0.0,57.14,0.0,18.75,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,3.41,0.27,1.41,-1.63,0.1,-4.26,0.13,0.03,5.26,0.0,1.64,0.2,0.85,-0.81,-0.05,0.02,0.24,0.03,0.28,-0.03,0.0,0.85,0.07,-0.02,0.28
46,"Former CNBC anchor Michelle Caruso-Cabrera announced on Tuesday she will run in the Democratic House primary in New York against freshman representative Alexandria Ocasio-Cortez.In a statement, Ms Caruso-Cabrera said: ""I am the daughter and granddaughter of w…","Michael Bloomberg's debut in the Las Vegas debate Wednesday night changed the way the Democrats have been interacting on stage. Consequently, none received an A, writes Todd Graham",0.0,224.0,37.0,5.0,18.0,2.0,19.0,6.054054054054054,0.0,20.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,71.0,9.0,-1.0,3.0,0.0,5.0,0.59,0.0,3.33,0.0,0.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,4.3,0.32,1.39,-1.53,0.09,-4.24,0.14,0.02,5.4,0.0,1.56,0.15,0.88,-0.81,-0.05,0.02,0.23,0.03,0.28,-0.03,0.0,0.88,0.07,-0.02,0.28
47,"The freshman congresswoman announced support of seven women challenging for legislative seats, including two opposing Democratic incumbents.","Jessica Cisneros, a 26-year-old immigration attorney, is launching an all-out attack on Democratic Rep. Henry Cuellar just days before the Tuesday primary in Texas.",0.0,124.0,17.0,4.0,5.0,2.0,17.0,7.294117647058823,0.0,0.0,0.0,5.88235294117647,5.88235294117647,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-17.0,-7.0,2.0,-7.0,-1.0,5.0,1.42,0.0,-50.0,0.0,5.88,1.72,-7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,3.06,-0.04,1.35,-1.71,0.08,-4.26,0.18,0.02,5.12,0.0,1.62,0.22,0.62,-0.81,-0.05,0.02,0.26,0.03,0.26,-0.03,0.0,0.62,0.07,-0.02,0.26
48,"As Sen. Sanders cements his position as the 2020 frontrunner, focus has turned to the online behavior of his supporters. He disavowed them on Monday.",Edgar Garcia decided in 2016 to support Bernie Sanders. In the four years since -- as other candidates came along with similar plans and arguments about how they could beat Donald Trump -- he never wavered.,0.0,125.0,25.0,4.0,8.0,4.0,8.333333333333334,5.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,3.0,-46.0,-11.0,-2.0,-2.0,1.0,-9.67,0.25,0.0,0.0,0.0,-2.78,0.0,-13.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-13.0,0.0,0.0,2.0,1.89,-0.22,1.31,-1.82,0.11,-4.46,0.17,0.02,4.85,0.0,1.54,0.18,0.45,-0.81,-0.05,0.01,0.27,0.03,0.3,-0.03,0.0,0.45,0.07,-0.02,0.3
49,"Fearing the selection of Bernie Sanders as the Democrats’ 2020 presidential nominee, a growing number of establishment party officials are reportedly considering Sherrod Brown as a late-entry “white knight” with Michelle Obama as a running mate.Other potentia…","Long before the novel coronavirus made its surprise appearance, the nation's nursing homes were struggling to obey basic infection prevention protocols designed to halt the spread of viruses and bacteria they battle daily.",0.0,224.0,37.0,7.0,16.0,2.0,19.0,6.054054054054054,0.0,14.285714285714285,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,34.0,4.0,1.0,2.0,0.0,-14.0,0.3,0.0,-2.38,0.0,0.0,-6.06,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,2.75,-0.16,1.34,-1.77,0.1,-4.44,0.18,0.02,4.87,0.0,1.48,0.13,0.41,-0.81,-0.05,0.01,0.28,0.03,0.28,-0.03,0.0,0.41,0.06,-0.02,0.28
50,"""So it's about the delivery. That's a lot of money that you are effectively spending that you are getting nothing,"" Powell said at a Senate hearing.","It might sound odd to support a libertarian like Paul and then go for Bernie just a decade later, but it's much easier than it seems, writes Edwin Lyngar",0.0,123.0,26.0,7.0,7.0,3.0,13.0,4.730769230769231,0.0,28.57142857142857,0.0,3.8461538461538463,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,-2.0,-3.0,0.0,2.0,2.0,-16.0,0.42,0.0,28.57,0.0,-6.5,-3.45,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,0.0,0.0,1.0,1.59,-0.32,1.36,-1.9,0.11,-4.53,0.17,0.02,5.18,0.0,1.49,0.08,0.19,-0.81,-0.05,0.01,0.27,0.03,0.3,-0.03,0.0,0.19,0.06,-0.02,0.3
51,(Bloomberg) -- Bernie Sanders said he would hammer at Pete Buttigieg’s contributions from wealthy donors in the last few days of campaigning before Tuesday’s New Hampshire primary.Buttigieg countered that Democrats must have ways to counter the massive fund-r…,The public charge rule change which took effect Monday to block poor or disabled immigrants from seeking better lives in the United States is quintessentially Trumpian -- and quintessentially un-American.,0.0,223.0,38.0,8.0,18.0,2.0,19.5,5.868421052631579,0.0,0.0,0.0,2.631578947368421,0.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,48.0,8.0,4.0,9.0,0.0,-10.5,0.04,0.0,-25.0,0.0,-0.7,-6.67,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,2.41,-0.23,1.4,-1.81,0.09,-4.5,0.18,0.02,4.92,0.0,1.47,0.04,0.33,-0.81,-0.05,0.02,0.25,0.03,0.3,-0.03,0.0,0.33,0.06,-0.02,0.3
52,"""The only person who's going to cut Social Security if he's elected is Donald Trump,"" Joe Biden said on Twitter.",Here's what else you need to know to Get Up to Speed and Out the Door.,0.0,93.0,20.0,7.0,8.0,2.0,20.0,4.65,0.0,14.285714285714285,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,38.0,4.0,3.0,4.0,0.0,4.0,1.21,0.0,14.29,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,7.0,0.0,0.0,-1.0,0.74,-0.49,1.42,-1.91,0.09,-4.45,0.16,0.01,4.94,0.0,1.41,-0.0,0.16,-0.81,-0.05,0.02,0.24,0.03,0.28,-0.03,0.0,0.16,0.06,-0.02,0.28
53,"Despite Trump's claims, what politicians like Sanders are pushing for is not akin to the authoritarian-style socialism in places like Venezuela.",Here's what else you need to know to Get Up to Speed and Out the Door.,0.0,124.0,21.0,3.0,7.0,2.0,21.0,5.904761904761905,0.0,66.66666666666666,0.0,9.523809523809524,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,69.0,5.0,-1.0,3.0,0.0,5.0,2.47,0.0,66.67,0.0,9.52,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,6.0,0.0,0.0,-1.0,-0.3,-0.73,1.37,-2.03,0.08,-4.39,0.17,0.01,5.93,0.0,1.53,-0.04,-0.02,-0.81,-0.05,0.02,0.23,0.03,0.27,-0.03,0.0,-0.02,0.06,-0.02,0.27
54,"(Bloomberg) -- Joe Biden has emerged in Nevada displaying a new passion on the stump, with crisper speeches and a new humility he seemed to lack going into the 2020 Democratic nominating process.But with four days before the Nevada caucuses, keeping his promi…","In any political campaign, candidates need to know what they stand for, and who -- or what --they're up against. At this stage in the game for Bloomberg, that enemy is not Trump. It's Sen. Bernie Sanders and the election calendar, writes Joe Lockhart.",0.0,218.0,43.0,8.0,13.0,2.0,22.0,5.069767441860465,0.0,0.0,0.0,6.976744186046512,4.651162790697675,32.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,10.0,-1.0,1.0,-1.0,-3.0,11.0,0.34,0.0,-14.29,0.0,6.98,2.38,-6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,0.41,-0.55,1.41,-2.03,0.07,-4.32,0.16,0.01,5.68,0.0,1.59,0.01,0.04,-0.82,-0.05,0.01,0.26,0.02,0.28,-0.03,0.0,0.04,0.06,-0.02,0.28
55,"The level of desperation at the Democratic debate in Charleston, South Carolina was palpable, regrettable and understandable. The end game is near.","Tom Steyer was the strongest debater of the night with smart technique and sharp arguments. Biden, who spent more time complaining that he was cut off by moderators than articulating his policies, sank to the bottom of the pack.",0.0,126.0,22.0,2.0,8.0,3.0,11.0,5.7272727272727275,0.0,100.0,0.0,4.545454545454546,9.090909090909092,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-64.0,-17.0,-4.0,-5.0,0.0,-8.5,0.86,0.0,66.67,0.0,-3.15,6.53,-11.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-11.0,0.0,0.0,-2.0,-0.54,-0.76,1.34,-2.12,0.08,-4.44,0.17,0.01,7.21,0.0,1.61,0.13,-0.12,-0.82,-0.05,0.01,0.25,0.02,0.27,-0.03,0.0,-0.12,0.06,-0.02,0.27
56,"The 2020 presidential race was always going to be an uphill battle for Elizabeth Warren.Almost from the get-go, political pundits fretted about Warren's electability, setting in motion a self-fulfilling prophecy now reflected in the New Hampshire primary resu…","Pete Buttigieg is ramping up his Super Tuesday operation, aides tell CNN, committing to add more than five dozen staffers to the delegate-rich states that will vote in early March.",0.0,223.0,38.0,6.0,12.0,2.0,19.5,5.868421052631579,0.0,33.33333333333333,0.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,72.0,8.0,-1.0,1.0,0.0,-10.5,0.84,0.0,19.05,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,6.0,0.0,0.0,-1.0,0.23,-0.67,1.34,-2.14,0.07,-4.41,0.18,0.01,7.53,0.0,1.55,0.09,-0.02,-0.82,-0.05,0.02,0.26,0.02,0.25,-0.03,0.0,-0.02,0.06,-0.02,0.25
57,"Bernie Sanders' Democratic presidential rivals warn that nominating the self-described democratic socialist will ensure President Donald Trump's re-election, but a growing number of the party's voters see the senator as their best chance of winning in Novembe…","As customers drifted in and out of Harun Coffee in the historically black neighborhood of Leimert Park in Los Angeles last week, John Rader, a 47-year-old chef, considered his choices in California's primary this Super Tuesday, wondering aloud whether he shou…",0.0,224.0,37.0,7.0,14.0,1.0,37.0,6.054054054054054,0.0,0.0,0.0,5.405405405405405,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,4.0,-4.0,3.0,-3.0,0.0,-4.0,0.69,0.0,0.0,0.0,5.41,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,1.0,-0.61,1.36,-2.13,0.04,-4.08,0.19,0.01,7.26,0.0,1.59,0.05,0.04,-0.82,-0.05,0.02,0.25,0.02,0.25,-0.03,0.0,0.04,0.05,-0.02,0.25
58,"Amy Klobuchar, Pete Buttigieg and Bernie Sanders share a moment in the sun. How will it shape the battle in Nevada and South Carolina?","The Working Families Party endorsed Sen. Bernie Sanders on Monday, less than a week after its first choice, Sen. Elizabeth Warren, dropped out the Democratic presidential race.",0.0,111.0,24.0,2.0,13.0,2.0,12.0,4.625,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,-39.0,-3.0,0.0,0.0,-2.0,3.0,-0.93,1.0,0.0,0.0,-3.7,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,-0.17,-0.77,1.29,-2.13,0.03,-4.19,0.17,0.02,7.0,0.0,1.53,0.01,-0.14,-0.82,-0.05,0.02,0.24,0.02,0.25,-0.03,0.0,-0.14,0.05,-0.02,0.25
59,"Bloomberg was hammered all night over stop-and-frisk, Wall Street, and his opposition to raising the minimum wage. He didn’t take it well Before Wednesday night’s debate, Michael Bloomberg’s critics had been furious with the Democratic National Committee for …","It's the 100th anniversary of women getting the right to vote, which means conditions were perfect, in a sense of moral justice, to send a woman to the White House this year.",0.0,222.0,39.0,7.0,21.0,2.0,19.5,5.6923076923076925,0.0,28.57142857142857,0.0,2.564102564102564,7.6923076923076925,37.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,79.0,7.0,1.0,11.0,0.0,-12.5,1.22,0.0,11.9,0.0,-3.69,7.69,15.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,0.55,-0.68,1.32,-2.0,0.03,-4.16,0.18,0.02,7.22,0.0,1.52,0.11,-0.0,-0.82,-0.05,0.03,0.23,0.02,0.27,-0.03,0.0,-0.0,0.05,-0.02,0.27
60,"For Bernie Sanders to remain competitive with Joe Biden in the battle for the Democratic presidential nomination, he will have to repeat what he did four years ago: win the Michigan primary. Ahead of Tuesday's vote, Biden is showing strength with the same kin…","Scott Braddock writes ahead of Super Tuesday on what to expect in Texas. While opposition to some Republican policies in the state may be driving Democrats to vote for Sanders, ""those same voters may be sorely disappointed come November when Republicans show …",0.0,217.0,44.0,8.0,14.0,2.0,22.0,4.931818181818182,0.0,12.5,0.0,4.545454545454546,0.0,32.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,2.0,-1.0,1.0,-3.0,1.0,0.0,0.5,-0.14,0.0,-5.68,0.0,4.55,-6.98,-2.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,2.0,1.16,-0.5,1.35,-1.98,0.02,-4.1,0.17,0.02,7.17,0.0,1.54,0.07,0.05,-0.82,-0.05,0.03,0.24,0.02,0.29,-0.03,0.0,0.05,0.05,-0.02,0.29
61,The evidence just simply doesn't support the hand-wringing from moderate Democrats that a Sanders nomination would cost the House majority.,"The tables can turn so quickly in politics. A party that last week was literally freaking out about Sen. Bernie Sanders potentially locking up the nomination on Super Tuesday has this week coalesced around former Vice President Joe Biden, with voters across t…",0.0,120.0,20.0,4.0,7.0,2.0,20.0,6.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-98.0,-23.0,-3.0,-11.0,-1.0,5.67,0.93,0.0,-14.29,0.0,5.0,-2.33,-23.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,0.0,0.0,0.19,-0.72,1.32,-2.08,0.01,-4.07,0.18,0.02,6.92,0.0,1.56,0.03,-0.12,-0.82,-0.05,0.03,0.23,0.02,0.27,-0.03,0.0,-0.12,0.05,-0.02,0.27
62,Warren makes a strong case that Bloomberg and Sanders can't 'get it done' but she can. The double-barreled attack may help resurrect her candidac...,"We regularly fact check President Donald Trump's rally speeches from start to finish. When Democratic presidential candidate Bernie Sanders cemented himself as the front-runner for the party nomination with his victory in Saturday's Nevada caucuses, we decide…",0.0,125.0,24.0,8.0,6.0,3.0,12.0,5.208333333333333,0.0,0.0,0.0,4.166666666666666,4.166666666666666,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,4.0,-99.0,-13.0,3.0,-11.0,1.0,-6.5,-0.85,0.0,0.0,0.0,1.46,4.17,-11.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,-11.0,0.0,-1.0,3.0,-0.68,-0.87,1.36,-2.2,0.02,-4.17,0.18,0.02,6.68,0.0,1.57,0.06,-0.19,-0.82,-0.05,0.02,0.22,0.02,0.32,-0.03,0.0,-0.19,0.05,-0.02,0.32
63,"When enthusiasm blinds diehard supporters, that can lead to what historians refer to as ‘children’s crusades’. Is that what Democrats face this November?The Democratic National Convention that will take place in Milwaukee, Wisconsin, this July is almost certa…","From the start, Buttigieg's sexual orientation and faith set him apart from the standard Democratic presidential hopeful -- and especially his ability to square the two seemingly contradictory aspects of his identity.",0.0,223.0,38.0,11.0,13.0,2.0,13.0,5.868421052631579,1.0,9.090909090909092,0.0,5.263157894736842,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,37.0,6.0,10.0,3.0,0.0,-19.0,0.06,1.0,9.09,0.0,-0.99,-3.12,4.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,4.0,0.0,0.0,-3.0,0.02,-0.79,1.44,-2.2,0.01,-4.25,0.18,0.03,6.59,0.0,1.6,0.03,-0.18,-0.82,-0.05,0.02,0.21,0.02,0.3,-0.03,0.0,-0.18,0.05,-0.02,0.3
64,"Senator Elizabeth Warren declined to endorse Bernie Sanders or Joe Biden, saying she wanted to take time to think before making a decision.","Trump just granted clemency to 11 people. Here's a look at each. CNN Trump commutes Blagojevich's sentence and grants clemency to 10 others CNN Trump Grants Clemency to Blagojevich, Milken and Kerik The New York Times Column: Blagojevich commutation shows Tru…",0.0,117.0,23.0,7.0,9.0,2.0,23.0,5.086956521739131,0.0,0.0,0.0,4.3478260869565215,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-103.0,-18.0,3.0,-16.0,-1.0,9.33,-0.28,0.0,0.0,0.0,4.35,0.0,-9.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-9.0,0.0,0.0,1.0,-0.94,-0.95,1.45,-2.26,0.01,-4.17,0.18,0.03,6.36,0.0,1.62,-0.0,-0.31,-0.82,-0.05,0.02,0.2,0.02,0.3,-0.03,0.0,-0.31,0.05,-0.02,0.3
65,The race to become the Democratic Party's presidential nominee did not end Tuesday night. But it did shift decisively in Joe Biden's favor. The overwhelming takeaway seems to be that Democratic voters are not so much wowed by Biden himself as they are fixated…,"Elizabeth Warren is dropping out of the presidential race, a source familiar with her plans tells CNN, following another round of disappointing finishes in primary contests across the country on Super Tuesday.",0.0,217.0,44.0,10.0,11.0,3.0,14.666666666666666,4.931818181818182,0.0,30.0,0.0,4.545454545454546,2.272727272727273,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,39.0,12.0,6.0,-1.0,1.0,-17.33,-0.63,0.0,5.0,0.0,4.55,-0.85,4.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,0.0,0.0,-1.0,-0.35,-0.79,1.52,-2.29,0.02,-4.22,0.17,0.03,6.6,0.0,1.63,-0.0,-0.26,-0.82,-0.03,0.02,0.2,0.02,0.3,-0.03,0.0,-0.26,0.05,-0.02,0.3
