,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
20,A search plane spotted the wreckage of an Indonesian military helicopter that went missing with 12 people nearly eight months ago in the country's troubl...,A federal grand jury has charged four members of the Chinese People's Liberation Army with hacking Equifax and stealing personal data and trade secrets in one of the largest hacks on record.,0.0,132,25,3,8,2,25.0,5.28,0,0.0,0.0,0.0,0.0,23,0,0,0,2,0,0,0,0,23,0,0,0,-27.0,-7.0,-1.0,-3.0,0.0,-7.0,0.31,0.0,0.0,0.0,-3.12,-6.25,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-1.17,-1.62,-1.1,2.77,0.33,-9.58,0.31,-0.01,-0.48,0.0,-0.44,-0.34,-1.23,0.0,0.02,-0.05,0.02,-0.03,-0.42,-0.05,0.0,-1.23,0.0,0.02,-0.42
21,"As the novel coronavirus continues to spread beyond China, the U.S. military announced its first confirmed case and commanders across the globe braced for the worst.","The US Navy said Thursday that a Chinese military warship fired a military grade laser at US Navy P-8 surveillance aircraft last week while it was flying over the Pacific Ocean, an action that the US Navy called ""unsafe and unprofessional.""",0.0,140,26,5,7,4,9.0,5.384615384615385,0,0.0,0.0,0.0,3.8461538461538463,22,0,0,0,0,0,1,0,0,22,0,0,1,-60.0,-15.0,0.0,-10.0,2.0,-12.0,0.51,0.0,-20.0,0.0,0.0,1.41,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-2.27,-1.83,-1.06,2.4,0.41,-10.06,0.31,-0.01,-1.08,0.0,-0.48,-0.29,-1.39,0.0,0.02,-0.05,-0.01,-0.03,-0.39,-0.05,0.0,-1.39,0.0,0.02,-0.39
22,"The U.S. launched an airstrike against Taliban fighters to defend Afghan forces Wednesday, an American military spokesman said, as violence spirals after a string of deadly attacks by the insurgents, throwing the country's nascent peace process into grave dou…","The Senate is expected to pass a War Powers resolution this week aimed at restraining the President's ability to use military action against Iran without congressional approval, a move that comes amid simmering tensions with the country in the wake of a US st…",0.0,222,39,4,18,3,13.333333333333334,5.6923076923076925,0,0.0,0.0,2.564102564102564,5.128205128205128,35,0,0,0,0,0,0,0,0,35,0,0,0,5.0,-5.0,-4.0,2.0,2.0,-30.67,0.76,0.0,-12.5,0.0,0.29,5.13,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.29,-1.46,-1.06,2.55,0.43,-10.31,0.32,-0.01,-1.63,0.0,-0.4,-0.18,-0.98,0.0,0.01,-0.05,-0.03,-0.03,-0.4,-0.05,0.0,-0.98,0.0,0.01,-0.4
23,"Turkey and Russia agreed a ceasefire deal on Thursday in Syria's Idlib region, their two leaders said after talks in Moscow to contain a conflict which has displaced nearly a million people in three months. Russian President Vladimir Putin, standing next to h…","North Korea fired at least one unidentified projectile Monday, according to South Korea's Joint Chiefs of Staff.",0.0,218,43,7,17,2,21.5,5.069767441860465,0,0.0,0.0,0.0,4.651162790697675,35,0,0,0,3,0,1,0,0,35,0,0,1,122.0,26.0,5.0,8.0,0.0,4.5,-0.58,0.0,0.0,0.0,0.0,4.65,18.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,2.47,-0.95,-0.93,2.64,0.42,-10.19,0.31,-0.01,-2.13,0.0,-0.44,-0.11,-0.61,0.0,0.01,-0.06,0.07,-0.03,-0.37,-0.05,0.0,-0.61,0.0,0.01,-0.37
24,Congress wants this plane to live forever.,"RompHim, we hardly knew ye.",0.0,36,7,2,2,2,7.0,5.142857142857143,0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,7,0,0,0,13.0,2.0,1.0,0.0,0.0,2.0,0.54,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,-2.8,-1.92,-1.02,2.13,0.4,-10.67,0.3,-0.01,-2.6,0.0,-0.47,-0.22,-1.38,0.0,0.01,-0.06,0.04,-0.03,-0.39,-0.05,0.0,-1.38,0.0,0.01,-0.39
25,They've been warning pretty loudly about it.,"Online romance scams are growing at a dizzying pace, raking in millions of dollars from unsuspecting victims across the United States.",0.0,38,7,3,0,2,7.0,5.428571428571429,0,33.33333333333333,0.0,14.285714285714285,14.285714285714285,7,0,0,0,0,0,0,0,0,7,0,0,0,-76.0,-14.0,-1.0,-9.0,0.0,-14.0,0.0,0.0,8.33,0.0,14.29,4.76,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,-7.6,-2.82,-1.06,1.58,0.38,-11.11,0.3,-0.01,-1.74,0.0,0.05,0.22,-2.09,0.0,0.01,-0.06,0.02,-0.03,-0.4,-0.05,0.0,-2.09,0.0,0.01,-0.4
26,"Turkish prosecutors investigating the military and justice ministry on Tuesday ordered the arrest of 228 people over suspected links to the network that Ankara says was behind a 2016 coup attempt, state-owned Anadolu news agency reported. There has been a sus…","The Duke of Sussex's complicated extraction from the British royal family has been no Bed of Roses so far, but the artist formerly known as Prince did get to enjoy a perk on Friday -- dropping in on a studio session with legendary soft rocker Jon Bon Jovi in …",0.0,220,41,7,14,2,20.5,5.365853658536586,0,28.57142857142857,0.0,0.0,0.0,36,0,0,0,2,0,0,0,0,36,0,0,0,9.0,-9.0,-1.0,-3.0,1.0,-29.5,1.15,0.0,16.07,0.0,-6.0,-2.0,-4.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-5.29,-2.39,-0.95,1.58,0.37,-11.02,0.3,-0.01,-1.13,0.0,-0.0,0.1,-1.68,0.0,0.01,-0.07,0.07,-0.03,-0.41,-0.05,0.0,-1.68,0.0,0.01,-0.41
27,"North Korean leader Kim Jong Un oversaw military drills on Friday, state media KCNA said on Saturday, a rare public outing amid efforts to prevent an outbreak of the coronavirus in the isolated country. North Korea has not confirmed any cases of the virus, bu…","Several migrants attempting to cross from Turkey to Greece told CNN over the past week that Greek security forces took their documents, money, phones and clothes before sending them back to Turkey in their underwear.",0.0,216,45,6,19,2,22.5,4.8,0,0.0,0.0,0.0,6.666666666666667,36,0,0,0,0,0,0,0,0,36,0,0,0,34.0,10.0,1.0,6.0,0.0,-12.5,-0.4,0.0,0.0,0.0,0.0,6.67,8.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,8.0,0.0,0.0,-3.0,-3.3,-1.85,-0.89,1.77,0.36,-10.86,0.28,-0.01,-1.57,0.0,-0.05,0.22,-1.3,0.0,0.01,-0.07,0.05,-0.03,-0.42,-0.05,0.0,-1.3,0.0,0.01,-0.42
28,The war-powers resolution sponsored by Democratic Sen. Tim Kaine of Virginia was heavily opposed by President Donald Trump.,"An English farmer writing more than 200 years ago had more modern and liberal views on homosexuality than many governments do today, an entry in a newly discovered diary shows.",0.0,106,18,3,9,3,9.0,5.888888888888889,0,33.33333333333333,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,16,0,0,0,-41.0,-12.0,-1.0,1.0,1.0,-21.0,0.99,0.0,33.33,0.0,-3.33,0.0,-10.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-5.23,-2.28,-0.93,1.6,0.38,-11.18,0.29,-0.01,-0.84,0.0,-0.09,0.11,-1.63,0.0,0.0,-0.07,0.02,-0.03,-0.43,-0.05,0.0,-1.63,0.0,0.0,-0.43
29,President Trump is offering a $4.8 trillion election-year budget plan that recycles previously rejected cuts to domestic programs to promise a balanced budget in 15 years — all while boosting the military and leaving Social Security and Medicare benefits unto…,"India's Supreme Court ruled on Monday in favor of equal rights in the armed forces, ordering the government to grant permanent commission and command positions to women officers on par with men.",0.0,221,40,8,12,2,20.5,5.525,0,12.5,0.0,7.5,2.5,32,0,0,1,3,0,0,0,0,32,0,0,0,58.0,8.0,5.0,-3.0,0.0,-11.5,0.43,0.0,12.5,0.0,4.38,2.5,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-3.2,-1.94,-0.8,1.53,0.37,-11.1,0.3,-0.01,-0.85,0.0,0.12,0.09,-1.41,0.0,0.0,-0.04,0.1,-0.03,-0.44,-0.05,0.0,-1.41,0.0,0.0,-0.44
30,"China is threatening the sovereignty of small Pacific Islands and undermining the region's stability, a top U.S. military commander said on Thursday, in comments likely to inflame tension with China. Admiral Philip Davidson - commander of the U.S. Indo-Pacifi…","Prince Harry has asked attendees at a tourism conference to call him simply ""Harry,"" as he begins his final round of public engagements before beginning a new chapter away from the British royal family.",0.0,222,39,5,18,6,6.833333333333333,5.6923076923076925,0,20.0,0.0,5.128205128205128,10.256410256410255,30,0,0,0,0,0,0,0,0,30,0,0,0,53.0,5.0,0.0,7.0,4.0,-27.17,0.72,0.0,20.0,0.0,5.13,10.26,-2.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,-3.0,-1.28,-1.66,-0.78,1.67,0.48,-11.46,0.31,-0.01,-0.62,0.0,0.24,0.32,-1.26,0.0,0.0,-0.04,0.08,-0.03,-0.45,-0.05,0.0,-1.26,0.0,0.0,-0.45
31,"Thai nun Amornrat Putta-ariyawong was washing dishes in preparation to host Buddhist devotees on a holy day when a military Humvee pulled up just inside the temple gates and the driver started shooting into the road. Instead, a Thai soldier fleeing his milita…","More and more people face 14-day quarantines as health officials around the world try to stem the tide of the coronavirus outbreak, which has killed more than 700 people and infected more than 34,000.",0.0,218,43,7,16,2,21.5,5.069767441860465,0,14.285714285714285,0.0,2.3255813953488373,2.3255813953488373,35,0,0,0,0,0,1,0,0,35,0,0,1,51.0,9.0,2.0,6.0,0.0,-12.5,0.16,0.0,14.29,0.0,2.33,-6.5,13.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.41,-1.27,-0.69,1.74,0.47,-11.34,0.3,-0.01,-0.59,0.0,0.27,0.29,-0.97,0.0,0.0,-0.05,0.06,-0.03,-0.43,-0.05,0.0,-0.97,0.0,0.0,-0.43
32,Sudanese security forces used teargas and batons on Thursday to disperse thousands of protesters demanding the reinstatement of army officers dismissed last ...,"Italians who attempt to flee the lockdown in the country's north, set up to try and stop the spread of the novel coronavirus, may face three months' imprisonment, Italy's interior minister has said.",0.0,138,23,4,10,2,22.0,6.0,0,0.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-28.0,-10.0,-5.0,1.0,0.0,-11.0,0.97,0.0,0.0,0.0,0.0,-6.06,-6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-0.43,-1.52,-0.71,1.62,0.45,-11.21,0.31,-0.01,-0.98,0.0,0.22,0.19,-1.12,0.0,0.0,-0.05,0.04,-0.03,-0.43,-0.05,0.0,-1.12,0.0,0.0,-0.43
33,"National security adviser Robert O’Brien said Tuesday evening there had been “absolutely” no retaliation involved in Friday’s departure of Army Lt. Col. Alexander Vindman from the National Security Council, even as President Trump seemed to indicate that the …","The fast-food, high sugar, fats and carbs diet of Western countries may be contributing to the nosedive of sperm counts in men, a new study says.",0.0,222,39,7,25,3,13.0,5.6923076923076925,0,14.285714285714285,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,35,0,0,0,102.0,13.0,3.0,16.0,1.0,-13.0,1.08,0.0,-10.71,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.24,-1.27,-0.63,1.94,0.47,-11.36,0.32,-0.01,-0.94,0.0,0.18,0.09,-0.85,0.0,-0.0,-0.05,0.02,-0.03,-0.44,-0.05,0.0,-0.85,0.0,-0.0,-0.44
34,"Appeals judges at the International Criminal Court gave the green light Thursday for prosecutors to open an investigation targeting the Taliban, Afghan forces and U.S. military and CIA personnel for war crimes and crimes against humanity. The decision marked …","It has been three weeks since Wu Chen went into self-enforced quarantine in his Wuhan apartment, with only his cat, Baozi, for company.",0.0,221,40,4,21,4,10.25,5.525,0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,30,0,0,0,108.0,17.0,1.0,12.0,2.0,-12.75,0.61,0.0,-33.33,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,9.0,0.0,0.0,-2.0,2.8,-1.01,-0.64,2.14,0.51,-11.57,0.32,-0.01,-1.3,0.0,0.13,0.0,-0.74,0.0,-0.0,-0.06,0.0,-0.03,-0.45,-0.05,0.0,-0.74,0.0,-0.0,-0.45
35,"DR Congo's sacked former deputy chief of military intelligence, who was under European Union sanctions, died by hanging, President Felix Tshisekedi said Saturday. Delphin Kahimbi, 50, a close associate of former president Joseph Kabila, had died of a heart at…","As the United States finalizes its plans to reduce violence in Afghanistan, an Afghan source close to the negotiations has said that US officials in Munich, Germany, reassured Afghan President Ashraf Ghani and his team that American won't abandon them.",0.0,221,40,6,20,2,20.0,5.525,0,16.666666666666664,0.0,2.5,5.0,31,0,0,0,1,0,0,0,0,31,0,0,0,8.0,0.0,-1.0,2.0,0.0,-20.0,0.2,0.0,16.67,0.0,2.5,5.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,4.26,-0.77,-0.6,2.3,0.5,-11.5,0.33,-0.01,-1.18,0.0,0.16,0.06,-0.61,0.0,-0.0,-0.06,0.02,-0.03,-0.46,-0.05,0.0,-0.61,0.0,-0.0,-0.46
36,The chairman of the House Armed Services Committee and the committee's top Republican warned Defense Secretary Mark Esper that overturning congressional funding decisions to shift money for the wall is an enormous problem that will have consequences. The plan…,"President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",0.0,222,39,6,18,2,19.5,5.6923076923076925,0,16.666666666666664,0.0,2.564102564102564,5.128205128205128,32,0,0,0,0,0,0,0,0,32,0,0,0,1.0,-1.0,2.0,1.0,-1.0,6.17,0.17,0.0,16.67,0.0,0.06,-2.37,1.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,-3.0,5.68,-0.57,-0.56,2.39,0.49,-11.45,0.33,-0.01,-1.07,0.0,0.19,0.11,-0.45,0.0,-0.0,-0.06,-0.0,-0.03,-0.46,-0.05,0.0,-0.45,0.0,-0.0,-0.46
37,"Turkey has sent major reinforcements to Syria's northwestern Idlib region and ""all options are on the table"", a senior official said on Sunday, as Ankara tries to stem rapid advances by Syrian government forces. The government offensive in Idlib, the last maj…",CNN's John Avlon analyzes the Authorization for Use of Military Force (AUMF) and President Donald Trump's use of it to justify his approval of a US airstrike that killed Iranian general Qasem Soleimani.,0.0,219,42,6,17,2,21.0,5.214285714285714,0,16.666666666666664,0.0,2.380952380952381,2.380952380952381,34,0,0,0,0,0,0,0,0,34,0,0,0,49.0,9.0,3.0,1.0,0.0,-12.0,0.06,0.0,16.67,0.0,-0.65,-0.65,4.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,4.0,0.0,0.0,-2.0,6.94,-0.3,-0.52,2.45,0.47,-11.37,0.33,-0.01,-0.96,0.0,0.22,0.09,-0.26,0.0,-0.0,-0.06,-0.02,-0.03,-0.47,-0.05,0.0,-0.26,0.0,-0.0,-0.47
38,"At least 18 Americans who returned home from a quarantined cruise ship are infected with the new virus, bringing the number of cases in the U.S. to 35, health officials said Friday. More confirmed cases are likely among the returned passengers from the Diamon…","Fourteen passengers from the Diamond Princess had tested positive for coronavirus before they boarded evacuation flights, the US departments of State and Health and Human Services said while the flights were en route to the Texas and California.",0.0,217,44,6,14,4,11.25,4.931818181818182,0,33.33333333333333,0.0,0.0,4.545454545454546,31,0,0,0,2,0,0,0,0,31,0,0,0,9.0,6.0,1.0,-2.0,2.0,-26.75,-0.54,0.0,13.33,0.0,-2.63,4.55,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.01,-0.49,2.43,0.51,-11.53,0.32,-0.01,-0.44,0.0,0.18,0.13,-0.14,0.0,-0.0,-0.06,0.02,-0.03,-0.48,-0.05,0.0,-0.14,0.0,-0.0,-0.48
39,Is more war in Syria imminent?,"The US has canceled a joint military exercise with Israel due to the coronavirus, a US defense official told CNN Monday.",0.0,25,6,1,3,1,6.0,4.166666666666667,1,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,6,0,0,0,-75.0,-15.0,-2.0,-6.0,-1.0,-15.0,-0.6,1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,4.37,-0.64,-0.58,2.14,0.47,-11.82,0.28,0.01,-0.77,0.0,0.14,0.05,-0.66,0.0,-0.01,-0.07,0.0,-0.03,-0.48,-0.05,0.0,-0.66,0.0,-0.01,-0.48
40,"Armed separatists attacked a village in the African nation of Cameroon's western French-speaking region on Sunday, killing at least seven people, accordi...",Security researchers are reporting flaws in a smartphone-based voting app that's been used by military voters overseas and is now being tested for use in the US.,0.0,135,22,2,9,2,22.0,6.136363636363637,0,0.0,0.0,0.0,4.545454545454546,22,0,0,0,1,0,0,0,0,22,0,0,0,0.0,-5.0,-6.0,1.0,0.0,-5.0,1.14,0.0,-37.5,0.0,0.0,0.84,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,3.52,-0.88,-0.64,2.01,0.46,-11.71,0.3,0.01,-1.08,0.0,0.11,0.09,-0.77,0.0,-0.01,-0.07,0.01,-0.03,-0.49,-0.05,0.0,-0.77,0.0,-0.01,-0.49
41,"North Korea accused European nations of ""illogical thinking"" on Saturday after they called a closed-door U.N. Security Council meeting to condemn missile launches by the reclusive state earlier this week. Britain, Germany, France, Estonia and Belgium raised N…","The US and South Korean militaries announced Thursday that they will postpone a command post training exercise due to growing concerns about the spread of the coronavirus in South Korea, which has infected 25 members of the South Korean military and one US se…",0.0,223,38,4,19,4,9.75,5.868421052631579,0,0.0,0.0,0.0,5.263157894736842,38,0,0,0,0,0,0,0,0,38,0,0,0,6.0,-6.0,-2.0,2.0,3.0,-34.25,0.94,0.0,0.0,0.0,0.0,0.72,8.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.81,-0.72,-0.65,2.12,0.5,-11.89,0.31,0.01,-1.38,0.0,0.07,0.14,-0.49,0.0,-0.01,-0.07,-0.0,-0.03,-0.49,-0.05,0.0,-0.49,0.0,-0.01,-0.49
42,Turkish prosecutors have issued detention warrants against 695 people suspected of links to the U.S.-based Muslim cleric blamed by Turkey for a failed coup a...,Multiple US military branches are screening new recruits for the novel coronavirus as part of a sweeping effort to prevent the virus from spreading among the armed forces.,0.0,136,25,5,8,4,9.0,5.44,0,0.0,0.0,0.0,4.0,25,0,0,0,1,0,0,0,0,25,0,0,0,-8.0,-3.0,1.0,-1.0,2.0,-19.0,0.3,0.0,-25.0,0.0,-3.57,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,-0.87,-0.64,1.98,0.53,-12.08,0.31,0.01,-1.67,0.0,0.04,0.16,-0.52,0.0,-0.01,-0.07,0.01,-0.03,-0.5,-0.05,0.0,-0.52,0.0,-0.01,-0.5
43,"Airmen were previously allowed to make a request for religious accommodations, but they were granted on a case-by-case basis.","New York Attorney General Letitia James, along with 18 attorneys general from across the country, sued the Trump administration Tuesday over plans to divert additional military funds for the construction of President Donald Trump's signature border wall.",0.0,107,19,5,4,2,19.0,5.631578947368421,0,40.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,15,0,0,0,-111.0,-18.0,3.0,-16.0,0.0,-18.0,-0.26,0.0,40.0,0.0,0.0,-2.7,-19.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,2.6,-1.15,-0.62,1.74,0.52,-12.04,0.32,0.01,-1.03,0.0,0.01,0.08,-0.78,0.0,-0.01,-0.07,-0.01,-0.03,-0.5,-0.05,0.0,-0.78,0.0,-0.01,-0.5
44,Let's take a look.,"The US and South Korea are expected to announce as soon as Tuesday that a critical joint military exercise has been scaled back because the coronavirus outbreak is severely limiting the ability of both nation's militaries to participate, according to three US…",0.0,15,4,2,1,2,4.0,3.75,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,0,0,0,-204.0,-38.0,-8.0,-11.0,1.0,-38.0,-1.46,0.0,-30.0,0.0,0.0,-4.76,-31.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-31.0,0.0,0.0,0.0,-0.8,-1.75,-0.68,1.46,0.51,-12.33,0.28,0.01,-1.31,0.0,-0.02,0.02,-1.27,0.0,-0.01,-0.07,-0.02,-0.03,-0.51,-0.05,0.0,-1.27,0.0,-0.01,-0.51
45,"Cameroon President Paul Biya agreed on Sunday with his French counterpart, Emmanuel Macron, that an impartial probe was needed after gunmen killed 22 people in a village at the heart of a separatist insurgency last month, the French presidency said. The two l…","A US airstrike in Somalia killed an al-Shabaab leader who had a role in ""planning and directing terrorist operations,"" including a January attack on Manda Bay, Kenya, that killed three Americans, the US military said Tuesday.",0.0,218,43,5,18,2,21.5,5.069767441860465,0,20.0,0.0,2.3255813953488373,2.3255813953488373,37,0,0,0,2,0,1,0,0,37,0,0,1,28.0,7.0,-1.0,2.0,0.0,-14.5,-0.21,0.0,20.0,0.0,2.33,-6.01,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.36,-1.48,-0.67,1.55,0.5,-12.23,0.27,0.01,-1.15,0.0,0.01,0.0,-1.03,0.0,-0.01,-0.08,0.01,-0.03,-0.49,-0.05,0.0,-1.03,0.0,-0.01,-0.49
46,"Will it end up in more nations'... or militants', hands?","The top Republican on the House Armed Services Committee issued a sharp rebuke of President Donald Trump Thursday, slamming the administration's plan to divert $3.83 billion in Pentagon funding to border wall construction as unconstitutional and pledging to t…",0.0,47,10,2,3,2,5.0,4.7,1,0.0,0.0,0.0,0.0,10,0,0,0,0,0,1,0,0,10,0,0,1,-175.0,-29.0,-4.0,-13.0,0.0,-15.0,-0.99,1.0,0.0,0.0,-5.13,-5.13,-24.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-24.0,0.0,0.0,1.0,-2.17,-1.92,-0.72,1.32,0.49,-12.48,0.26,0.03,-1.42,0.0,-0.02,-0.06,-1.36,0.0,-0.01,-0.08,-0.0,-0.03,-0.47,-0.05,0.0,-1.36,0.0,-0.01,-0.47
47,He can try.,"The two impeachment witnesses that President Donald Trump fired Friday were quietly planning exits of their own, multiple people tell CNN.",0.0,9,3,2,0,2,3.0,3.0,0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,0,0,0,-109.0,-18.0,-2.0,-9.0,0.0,-18.0,-2.62,0.0,-25.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-18.0,0.0,0.0,-1.0,-5.38,-2.49,-0.77,1.04,0.48,-12.76,0.21,0.03,-1.67,0.0,-0.05,-0.13,-1.84,0.0,-0.01,-0.08,-0.01,-0.03,-0.48,-0.05,0.0,-1.84,0.0,-0.01,-0.48
48,"(Bloomberg) -- Two Turkish soldiers were killed in Libya, the nation’s first casualties in the North African country’s civil war, President Recep Tayyip Erdo...","The White House is set to ask Congress in its forthcoming budget proposal for less border wall funding than in previous years, a White House official said.",0.0,137,24,3,14,2,24.0,5.708333333333333,0,33.33333333333333,0.0,0.0,4.166666666666666,20,0,0,0,1,0,0,0,0,20,0,0,0,8.0,-3.0,-1.0,2.0,0.0,-3.0,0.93,0.0,8.33,0.0,0.0,4.17,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-5.85,-2.61,-0.79,1.05,0.47,-12.61,0.22,0.03,-1.24,0.0,-0.07,-0.1,-1.94,0.0,-0.01,-0.08,-0.0,-0.03,-0.48,-0.05,0.0,-1.94,0.0,-0.01,-0.48
49,"Brasília (AFP) - Brazil recalled its entire corps of diplomats and foreign service officials from Venezuela while ordering the government of Nicolas Maduro to pull out its representatives in Brazil, a government source told AFP on Thursday, further hardening …","Retired Ambassador Marie ""Masha"" Yovanovitch -- a highly respected career diplomat who unwittingly became one of the central figures in the impeachment drama -- warned about the degradation of the State Department and took veiled jabs at the Trump administrat…",0.0,221,40,5,18,1,40.0,5.525,0,0.0,0.0,0.0,0.0,34,0,0,0,0,0,2,0,0,34,0,0,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,-4.62,-2.4,-0.78,1.15,0.44,-12.14,0.22,0.03,-1.49,0.0,-0.1,-0.16,-1.76,0.0,-0.01,-0.08,-0.02,-0.03,-0.45,-0.05,0.0,-1.76,0.0,-0.01,-0.45
