,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
10,"U.S. Evacuates Infected Citizens; Deaths Hit 1,775: Virus Update Yahoo Canada Finance China Vows More Fiscal Support as Virus Roils Economy Bloomberg Markets and Finance European stocks close higher as traders monitor coronavirus CNBC Helen Raleigh: Coronavir…","An ex-boyfriend of Amie Harwick was charged Wednesday with killing the former sex therapist in her Hollywood Hills apartment by throwing her over a balcony, officials said.",0.0,224.0,37.0,2.0,26.0,3.0,12.666666666666666,6.054054054054054,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,78.0,10.0,-3.0,15.0,1.0,-14.33,0.65,0.0,-20.0,0.0,0.0,-3.7,6.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,6.0,0.0,0.0,-4.0,26.25,4.66,0.67,4.52,0.31,-4.18,0.08,0.06,-2.42,0.0,-0.47,-1.06,3.91,-0.04,0.13,-0.05,-0.28,0.03,-0.13,-0.04,0.0,3.91,0.17,-0.09,-0.13
11,"(Bloomberg) -- Managed care is leading gains in the health-care sector after Bernie Sanders won the New Hampshire primary for the Democratic nomination for president.It may seem counter-intuitive, but investors have been shaking off worries about the self-avo…","The term ""cruise ship"" evokes images of luxury and well-being, but that is far from what a dream vacation has become for thousands of passengers now trapped on several cruise ships by the sudden emergence of the Wuhan coronavirus.",0.0,223.0,38.0,8.0,16.0,2.0,19.5,5.868421052631579,0.0,25.0,0.0,7.894736842105263,2.631578947368421,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,31.0,-1.0,4.0,0.0,0.0,-19.5,0.95,0.0,0.0,0.0,2.77,0.07,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,27.91,4.59,0.84,4.38,0.26,-4.29,0.13,0.05,-1.54,0.0,0.1,-1.09,3.88,-0.04,0.12,-0.06,-0.31,0.02,-0.17,-0.04,0.0,3.88,0.16,-0.09,-0.17
12,"Fresh off his disastrous fifth-place finish in the New Hampshire primary, former Vice President Joe Biden took aim Sunday at the current frontrunner in the Democratic presidential primary, saying Sen. Bernie Sanders (I-VT) has “never gotten anything done” on …","Lamonte McIntyre spent 23 years behind bars for a double murder he didn't commit. On Monday, he was awarded $1.5 million to settle a lawsuit for his wrongful conviction, the Kansas Sate Attorney General's office announced.",0.0,221.0,40.0,6.0,20.0,2.0,20.0,5.525,0.0,0.0,0.0,0.0,2.5,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,34.0,4.0,-1.0,7.0,-2.0,7.67,0.33,0.0,-14.29,0.0,-2.78,-3.06,3.0,0.0,0.0,0.0,-3.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,-2.0,29.16,4.68,0.83,4.57,0.21,-4.34,0.15,0.05,-2.71,0.0,-0.02,-1.12,3.92,-0.04,0.1,-0.07,-0.34,0.02,-0.14,-0.04,0.0,3.92,0.14,-0.09,-0.14
13,"Although the composition of the Supreme Court has changed since 2016, the reasons for striking down an admitting-privileges requirement have not.","As an outbreak of a novel coronavirus has swept through Hubei province, China, the US Centers for Disease Control and Prevention has been preparing for its worst case scenario -- a widespread outbreak of illnesses in the United States.",0.0,125.0,21.0,4.0,5.0,2.0,21.0,5.9523809523809526,0.0,0.0,0.0,4.761904761904762,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-72.0,-18.0,-1.0,-11.0,0.0,-18.0,0.9,0.0,-20.0,0.0,4.76,-7.69,-9.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,23.38,3.4,0.67,3.65,0.17,-4.31,0.19,0.04,-3.72,0.0,0.22,-1.32,2.89,-0.04,0.09,-0.07,-0.29,0.01,-0.17,-0.04,0.0,2.89,0.13,-0.09,-0.17
14,Researchers recently estimated that Washington state could already have 570 coronavirus cases. The state has reported 18.,"Sen. Bernie Sanders was expected to deliver a speech tailored to African American voters Saturday night, but what he gave instead was a roughly thirty-minute stump speech -- without a single mention of how his record is better suited than Joe Biden's to serve…",0.0,105.0,17.0,5.0,6.0,3.0,8.5,6.176470588235294,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-112.0,-27.0,-4.0,-7.0,1.0,-13.5,1.24,0.0,-33.33,0.0,-2.27,-2.27,-19.0,0.0,0.0,0.0,2.0,0.0,-2.0,-1.0,0.0,-19.0,0.0,0.0,-2.0,17.03,2.02,0.61,2.93,0.21,-5.12,0.25,0.04,-4.59,0.0,0.1,-1.5,1.79,-0.04,0.08,-0.08,-0.18,0.01,-0.21,-0.04,0.0,1.79,0.12,-0.09,-0.21
15,"The husband of a Wuhan nurse drives behind her, lighting her path as she walks to work in the early morning hours. The wife is in self-quarantined.","""At last,"" say Democrats who decry the outsized influence that Iowa and New Hampshire have in picking their party's presidential nominee. It's finally time for a Democratic nominating contest -- the Nevada caucuses -- where voters reflect the party's overall …",0.0,121.0,27.0,4.0,8.0,3.0,13.5,4.481481481481482,0.0,25.0,0.0,3.7037037037037033,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,-99.0,-14.0,-2.0,-7.0,1.0,-7.0,-0.88,0.0,25.0,0.0,3.7,-2.44,-11.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-11.0,0.0,0.0,2.0,12.48,1.44,0.49,2.42,0.24,-5.52,0.19,0.03,-3.8,0.0,0.23,-1.66,1.33,-0.04,0.07,-0.08,-0.21,0.0,-0.05,-0.04,0.0,1.33,0.11,-0.09,-0.05
16,A nurse convicted of injuring nine infants at a Wisconsin hospital has been sentenced to 13 years in prison.  Christopher Kaphaem pleaded guilty in September...,"A comprehensive study of more than 72,000 confirmed and suspected cases of the novel coronavirus by Chinese scientists has revealed new information about the deadly infection which has brought much of the country to a halt.",0.0,135.0,25.0,6.0,8.0,3.0,12.5,5.4,0.0,16.666666666666664,0.0,0.0,8.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-53.0,-11.0,2.0,0.0,1.0,-23.5,0.18,0.0,16.67,0.0,-2.78,2.44,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,9.28,0.81,0.5,1.97,0.26,-5.93,0.19,0.03,-3.58,0.0,0.13,-1.33,0.99,-0.04,0.07,-0.08,-0.11,-0.0,-0.09,-0.04,0.0,0.99,0.11,-0.09,-0.09
17,"Rep. Alexandria Ocasio-Cortez said Thursday that if Bernie Sanders was elected president, he still might not be able to get Medicare for All, his signature health plan, passed in Congress.","Black voters, particularly those in South Carolina and a handful of other southern states on Super Tuesday, led -- and the Democratic establishment followed. That's why former Vice President Joe Biden is on the verge of becoming the Democratic front-runner. A…",0.0,159.0,30.0,7.0,13.0,3.0,15.0,5.3,0.0,28.57142857142857,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,2.0,-61.0,-11.0,1.0,-2.0,0.0,1.33,-0.07,0.0,11.9,0.0,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.77,0.53,0.56,1.85,0.28,-6.15,0.18,0.02,-2.73,0.0,0.04,-1.47,1.01,-0.04,0.06,-0.09,-0.14,-0.01,-0.01,-0.04,0.0,1.01,0.1,-0.09,-0.01
18,"In a video recorded last year, presidential hopeful Mike Bloomberg refers to transgender women as “some guy in a dress.” This is the second time Mr Bloomberg has been recorded making such statements in recent years.The March 2019 video also has Mr Bloomberg r…","China has spent decades nurturing its tech sector. Now, faced with a massive public health crisis, Beijing is pushing its tech companies to join the fight against the novel coronavirus.",0.0,217.0,44.0,8.0,20.0,3.0,15.333333333333334,4.931818181818182,0.0,25.0,0.0,2.272727272727273,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,61.0,14.0,1.0,9.0,0.0,0.33,-0.27,0.0,10.71,0.0,-1.06,-3.33,5.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,5.0,0.0,0.0,-2.0,9.48,1.02,0.67,2.11,0.31,-6.34,0.16,0.02,-2.16,0.0,0.08,-1.61,0.99,-0.04,0.05,-0.09,-0.12,-0.01,-0.04,-0.04,0.0,0.99,0.1,-0.09,-0.04
19,The European Union commissioner for crisis management says the new virus that emerged in China creates a “worrisome” situation that will be discussed during a special meeting of health ministers from the 27-member bloc. The EU commission allocated 10 million …,"Weeks into the novel coronavirus crisis, the outbreak finally appears to be stabilizing in central China, where the virus was initially detected before it spread throughout the country and the world.",0.0,220.0,41.0,7.0,17.0,2.0,20.5,5.365853658536586,0.0,14.285714285714285,0.0,0.0,7.317073170731707,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,51.0,10.0,1.0,9.0,0.0,-10.5,-0.09,0.0,-19.05,0.0,0.0,-2.36,7.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,7.0,0.0,0.0,-1.0,11.16,1.31,0.72,2.2,0.27,-6.24,0.16,0.02,-2.18,0.0,0.0,-1.36,1.16,-0.04,0.05,-0.09,-0.04,-0.01,-0.07,-0.04,0.0,1.16,0.09,-0.09,-0.07
20,"If we’re going to successfully fight a pandemic, Taiwan has to be a part of the solution and it shouldn’t matter whether that gets China miffed.","Another long weekend, another set of sales to shop — and these deals are worthy of the highest office in the land. Presidents Day weekend means dozens of discounts on everything you've been waiting to buy, from mattresses and kitchen appliances to fashion, fu…",0.0,119.0,26.0,7.0,7.0,2.0,26.0,4.576923076923077,0.0,14.285714285714285,0.0,3.8461538461538463,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-98.0,-18.0,-1.0,-10.0,0.0,4.0,-0.35,0.0,-10.71,0.0,1.57,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,0.0,0.0,1.0,7.88,0.85,0.77,1.8,0.24,-5.89,0.13,0.02,-2.19,0.0,0.11,-1.49,0.79,-0.04,0.04,-0.1,-0.07,-0.01,-0.05,-0.04,0.0,0.79,0.09,-0.09,-0.05
21,"America’s top doctor has urged people to stop buying face masks, insisting they “are not effective in preventing” the spread of coronavirus among the general population.Dr Jerome Adams, the surgeon general of the US, has echoed the Centers for Disease Control…","His ship may have been to hell and back, becoming a floating coronavirus-infected prison for passengers quarantined at port in Japan, but when the captain of the Diamond Princess cruise ship became the last person aboard to finally step onto dry land, he look…",0.0,220.0,41.0,10.0,18.0,2.0,21.0,5.365853658536586,0.0,0.0,0.0,4.878048780487805,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,-3.0,0.0,6.0,1.0,-23.0,0.43,0.0,-10.0,0.0,4.88,-4.55,-7.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,9.48,1.12,0.95,1.93,0.22,-5.81,0.13,0.01,-2.86,0.0,0.26,-1.6,0.82,-0.04,0.04,-0.01,-0.1,-0.02,-0.08,-0.04,0.0,0.82,0.08,-0.09,-0.08
22,"The controversial South Dakota HB 1057 appears to be all but dead, nearly one month after its introduction.The bill drew the ire of civil rights and medical groups for proposing criminal punishments for doctors who prescribe puberty blockers and hormone treat…","Would you have to pay for a coronavirus test? It depends. CNN Bernie Sanders' Medicare for All Would Likely Increase Wages, Create Jobs Newsweek N.J. coronavirus update: Legislation would ensure Medicaid and insurance coverage NJ.com As coronavirus spreads, M…",0.0,220.0,41.0,5.0,14.0,2.0,21.0,5.365853658536586,0.0,20.0,0.0,0.0,9.75609756097561,37.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,-2.0,2.0,-1.0,-11.0,-3.0,14.17,-0.33,-1.0,20.0,0.0,0.0,9.76,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.95,1.36,0.89,1.88,0.2,-5.73,0.13,0.01,-2.6,0.0,0.18,-1.28,1.15,-0.04,0.04,0.03,-0.03,-0.02,-0.06,-0.04,0.0,1.15,0.08,-0.09,-0.06
23,"The study shows that in 2016, more people were seeking care for the ailment, and that care was more expensive.",This nursing home is at the center of Washington's coronavirus. Here's what one first responder saw there CNN Nursing Home at Center of Washington Coronavirus Outbreak Target of Criticism The Wall Street Journal Opinion: 1 Unfathomable Toll Of The Coronavirus…,0.0,91.0,20.0,4.0,5.0,2.0,20.0,4.55,0.0,50.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-130.0,-20.0,2.0,-17.0,0.0,0.0,-0.98,0.0,0.0,0.0,0.0,10.0,-19.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,6.91,0.71,0.8,1.46,0.17,-5.69,0.1,0.01,-1.1,0.0,0.11,-0.98,0.5,-0.04,0.03,0.02,-0.02,-0.02,-0.09,-0.04,0.0,0.5,0.07,-0.09,-0.09
24,"ANN ARBOR, Michigan—After canceling events in Mississippi and Missouri in the hopes of avoiding an embarrassing loss in a state he carried in 2016, Sen. Bernie Sanders has pushed to make inroads with black voters in delegate-rich Michigan.But after scrapping …",Cruise ship outbreak worsens as China coronavirus cases appear to level off CNN Cruise ship workers speak out amid coronavirus worries l ABC News ABC News Wuhan coronavirus: Photos inside Diamond Princess cruise with 135 sick - Business Insider Business Insid…,0.0,220.0,41.0,7.0,16.0,3.0,14.0,5.365853658536586,0.0,0.0,0.0,0.0,4.878048780487805,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,2.0,-9.0,2.0,-27.0,0.0,0.0,0.0,0.0,0.0,-2.44,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,8.36,0.96,0.83,1.52,0.19,-5.91,0.1,0.01,-1.73,0.0,0.05,-0.9,0.78,-0.04,0.03,0.02,-0.0,-0.02,-0.07,-0.04,0.0,0.78,0.07,-0.09,-0.07
26,"Democratic presidential candidates are joining union members picketing outside a Las Vegas casino. Elizabeth Warren arrived first Wednesday at the Palms Casino Resort off the Strip. Wearing red like the picketing workers of the powerful Culinary Union, Warren…","The novel coronavirus has infected more than 43,100 people worldwide as it continues to spread. Follow here for the latest",0.0,223.0,38.0,6.0,17.0,3.0,12.666666666666666,5.868421052631579,0.0,16.666666666666664,0.0,5.263157894736842,5.263157894736842,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,120.0,18.0,2.0,13.0,1.0,2.67,0.72,0.0,16.67,0.0,5.26,0.26,12.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,12.0,0.0,0.0,-1.0,11.09,1.24,0.82,1.72,0.15,-5.37,0.13,0.01,-1.62,0.0,0.13,-0.85,1.2,-0.04,0.02,0.01,-0.05,-0.02,-0.08,-0.04,0.0,1.2,0.06,-0.09,-0.08
27,Guyana's ruling party on Friday said it would distribute some of the country's newfound oil wealth directly to citizens through cash transfers should...,"In the next two decades, the world could see a 60% increase in the number of cancer cases, according to a new report from the World Health Organization. In low- and middle-income countries, the increase could be as high as 81%.",0.0,130.0,23.0,5.0,9.0,2.0,23.0,5.6521739130434785,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,-57.0,-18.0,0.0,-5.0,-1.0,2.5,1.09,0.0,-20.0,0.0,0.0,-2.44,-3.0,0.0,0.0,1.0,-3.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,9.02,0.79,0.78,1.51,0.14,-5.24,0.14,0.01,-2.16,0.0,0.07,-0.96,0.96,-0.04,0.02,0.04,-0.07,-0.03,-0.07,-0.04,0.0,0.96,0.06,-0.09,-0.07
28,"Here's what the US could face in the coming months if the coronavirus spreads, according to the CDC.","Starting today, you will notice that CNN is using the term pandemic to describe the current coronavirus outbreak. It is not a decision we take lightly. While we know it sounds alarming, it should not cause panic.",0.0,83.0,18.0,4.0,5.0,2.0,18.0,4.611111111111111,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-93.0,-19.0,-9.0,-3.0,-2.0,5.67,-0.15,0.0,-15.38,0.0,0.0,-8.11,-13.0,0.0,-1.0,0.0,0.0,-2.0,-3.0,0.0,0.0,-13.0,0.0,-2.0,-3.0,5.47,0.2,0.71,1.18,0.12,-5.3,0.12,0.0,-2.67,0.0,0.02,-1.06,0.42,-0.04,0.02,0.03,-0.09,-0.03,-0.09,-0.04,0.0,0.42,0.06,-0.09,-0.09
29,"Trump administration’s lack of transparency can make problem worse by sowing mistrust and can ‘endanger the public’ * Coronavirus news – live updatesTwo days before Larry Kudlow was announced as a member of the White House taskforce on coronavirus, the direct…","The number of novel coronavirus cases has risen to more than 64,000 worldwide, after China reported another major increase at the epicenter of the outbreak following a change in how authorities there diagnose cases.",0.0,220.0,41.0,10.0,21.0,1.0,41.0,5.365853658536586,0.0,10.0,0.0,0.0,12.195121951219512,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,38.0,7.0,6.0,10.0,-1.0,7.0,0.01,0.0,10.0,0.0,0.0,9.25,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.73,0.42,0.84,1.4,0.07,-4.59,0.12,0.0,-2.8,0.0,-0.03,-0.76,0.59,-0.04,0.02,0.02,-0.11,-0.03,-0.11,-0.04,0.0,0.59,0.06,-0.09,-0.11
30,"(Bloomberg) -- South Africa confirmed its first coronavirus case after a 38-year-old man who traveled to Italy tested positive, Health Minister Zweli Mkhize said.A tracer team has been sent to South Africa’s KwaZulu-Natal province along with epidemiologists a…","The head of the World Health Organization (WHO) said that public health officials are operating in ""unchartered territory"" as they combat the spread of the novel coronavirus, which has infected more than 90,000 people across 73 countries and territories as of…",0.0,223.0,38.0,8.0,20.0,2.0,19.5,5.868421052631579,0.0,12.5,0.0,2.631578947368421,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,3.0,-3.0,2.0,6.0,1.0,-21.5,0.5,0.0,-4.17,0.0,2.63,-2.44,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.53,0.9,1.57,0.06,-4.62,0.14,0.0,-2.85,0.0,0.01,-0.86,0.75,-0.04,0.01,0.02,-0.13,-0.03,-0.09,-0.04,0.0,0.75,0.05,-0.09,-0.09
31,"Coronavirus poses different challenges for democracies than for China, where COVID-19 began, as they balance public health with individual rights.",A new analysis finds there's no support for current recommendations that two-year-olds move from full-fat to reduced-fat dairy products to reduce risk for obesity and heart problems.,0.0,127.0,20.0,3.0,7.0,2.0,20.0,6.35,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-29.0,-7.0,-1.0,-3.0,0.0,-7.0,0.57,0.0,0.0,0.0,-7.41,-7.41,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,6.19,0.07,0.8,1.33,0.05,-4.63,0.17,0.0,-3.29,0.0,-0.04,-0.96,0.4,-0.04,0.01,0.01,-0.14,-0.03,-0.11,-0.04,0.0,0.4,0.05,-0.09,-0.11
32,"The Italian government will adopt new tough measures to try to contain the spread of coronavirus, including telling people not to enter or leave the hardest-...","While there's no doubt that having your vacation interrupted by a fast-spreading virus that's infected more than 108,000 globally and killed more than 3,800 is a major inconvenience, there are surely worse places to be confined than a luxury Maldives resort.",0.0,135.0,26.0,8.0,6.0,2.0,26.0,5.1923076923076925,0.0,0.0,0.0,3.8461538461538463,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-83.0,-15.0,-2.0,-2.0,0.0,-15.0,-0.12,0.0,-30.0,0.0,1.41,-17.07,-12.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,-12.0,0.0,0.0,-1.0,4.74,-0.18,0.86,1.07,0.04,-4.46,0.17,-0.0,-3.7,0.0,0.03,-1.05,0.16,-0.04,0.01,0.01,-0.16,-0.03,-0.13,-0.04,0.0,0.16,0.05,-0.09,-0.13
33,"Following the COVID-19 outbreak, cruise lines like Disney, Norwegian and Viking are implementing strict travel restrictions to protect passengers and crew members.","On Monday, a German politician did what could have been seen as the ultimate faux paus -- he rejected a handshake from his head of state, Chancellor Angela Merkel.",0.0,142.0,22.0,5.0,10.0,2.0,22.0,6.454545454545454,0.0,20.0,0.0,9.090909090909092,9.090909090909092,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,-7.0,-1.0,0.0,0.0,-7.0,1.8,0.0,3.33,0.0,9.09,5.64,-7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-7.0,0.0,0.0,-2.0,3.58,-0.54,0.82,0.94,0.03,-4.42,0.2,-0.0,-3.5,0.0,0.25,-0.87,-0.1,-0.04,0.01,0.0,-0.17,-0.03,-0.14,-0.04,0.0,-0.1,0.05,-0.09,-0.14
34,U.S. health officials warned on Tuesday that the coronavirus is likely to spread in communities in the United States. They urged individuals to get themselves and their families ready. But what can you do?Infectious disease experts stressed that people should…,"In offices across Asia, desks are empty, as the region grapples with the deadly coronavirus. Instead, millions are participating in what may be the world's biggest work-from-home experiment.",0.0,221.0,40.0,9.0,14.0,5.0,7.0,5.525,1.0,11.11111111111111,0.0,2.5,2.5,32.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,32.0,0.0,0.0,3.0,58.0,12.0,3.0,6.0,2.0,-7.0,-0.3,1.0,-38.89,0.0,2.5,-1.07,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,4.73,-0.36,0.9,0.94,0.1,-4.8,0.2,0.03,-3.56,0.0,0.27,-0.89,0.0,-0.04,0.01,0.0,-0.19,-0.03,-0.07,-0.04,0.0,0.0,0.05,-0.09,-0.07
35,Passenger Chris Grady expressed concern over the ship allowing people to roam freely around the common areas even though one of the ship's previous passengers died of coronavirus on Wednesday.,"More and more people face 14-day quarantines as health officials around the world try to stem the tide of the coronavirus outbreak, which has killed more than 700 people and infected more than 34,000.",0.0,163.0,30.0,4.0,10.0,2.0,30.0,5.433333333333334,0.0,0.0,0.0,0.0,6.666666666666667,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-4.0,-4.0,-1.0,0.0,0.0,-4.0,0.52,0.0,0.0,0.0,0.0,-2.16,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.22,-0.47,0.84,0.82,0.09,-4.53,0.2,0.02,-3.93,0.0,0.23,-0.79,-0.1,-0.04,0.0,-0.0,-0.17,-0.03,-0.09,-0.04,0.0,-0.1,0.05,-0.09,-0.09
36,The party was hosted by Instagram influencer Yekaterina Didenko. The BBC reported that the dry ice was intended to lower the temperature of a pool.,"President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",0.0,123.0,25.0,6.0,9.0,3.0,12.5,4.92,0.0,33.33333333333333,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-98.0,-15.0,2.0,-8.0,0.0,-0.83,-0.61,0.0,33.33,0.0,-2.5,-7.5,-12.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,-12.0,0.0,0.0,-3.0,2.65,-0.7,0.84,0.69,0.11,-4.74,0.19,0.02,-3.38,0.0,0.18,-0.88,-0.35,-0.04,0.0,-0.01,-0.18,-0.03,-0.11,-0.04,0.0,-0.35,0.04,-0.09,-0.11
37,"Editor’s note: The World Health Organization has declared that COVID-19, the disease caused by the new coronavirus, has a higher fatality rate than the flu. As of March 4, 2020, nine deaths have been reported in the U.S. Brian Labus, a professor of public hea…","Treinta y cuatro estados y la capital de EE.UU. han confirmado casos de nuevos coronavirus, pero la crisis continúa creciendo a bordo de cruceros en el mar.",0.0,216.0,45.0,7.0,19.0,4.0,11.5,4.8,0.0,14.285714285714285,0.0,0.0,0.0,35.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,86.0,18.0,5.0,5.0,0.0,2.17,-0.01,0.0,14.29,0.0,0.0,-7.41,15.0,-4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.61,-0.4,0.86,0.82,0.15,-4.97,0.18,0.02,-3.35,0.0,0.13,-0.96,-0.17,-0.04,0.03,-0.01,-0.12,-0.03,-0.12,-0.04,0.0,-0.17,0.04,-0.09,-0.12
