,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
14,"Our friends at The Strategist review the best travel mugs for coffee, including the best glass, ceramic, and stainless steel travel mugs. Their top pick is the KeepCup 12 oz. reusable coffee cup.",Johnson was among a group of black women mathematicians who helped power NASA's space travel in the early 1960s when the agency was still segregated.,0.0,163.0,33.0,3.0,14.0,4.0,11.0,4.9393939393939394,0.0,33.33333333333333,0.0,12.121212121212121,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,38.0,8.0,-1.0,5.0,2.0,-14.0,-0.06,0.0,-16.67,0.0,8.12,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,23.15,3.82,0.76,3.2,0.49,-3.07,0.12,-0.04,-0.87,0.0,0.35,-0.02,0.67,-0.05,0.0,-0.0,0.75,-0.06,-0.29,0.07,0.0,0.67,-0.04,-0.13,-0.29
15,"Our friends at The Strategist review the best extra-tough laptop cases, best laptop messenger bags, best laptop sleeves, and best laptop backpacks. Their top pick is the HDE clear MacBook Pro 13-inch case.","Virgin Galactic, the ambitious space tourism startup founded by British entrepreneur Richard Branson, posted a net loss of $73 million for the fourth quarter.",0.0,173.0,33.0,2.0,12.0,3.0,16.5,5.242424242424242,0.0,50.0,0.0,18.181818181818183,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,38.0,9.0,0.0,2.0,1.0,-7.5,-0.38,0.0,50.0,0.0,14.02,-4.17,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.77,3.72,0.54,3.06,0.5,-3.21,0.12,-0.04,1.35,0.0,1.29,-0.1,0.43,-0.05,0.0,-0.01,0.65,-0.06,-0.32,0.06,0.0,0.43,-0.04,-0.13,-0.32
17,A chat with Ezra Klein,"Visitors to Rome have long enjoyed visiting a host of ancient architectural sites, from the fascinating Coliseum to the grandeur of the Pantheon.",0.0,18.0,5.0,1.0,3.0,1.0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-105.0,-18.0,-4.0,-3.0,-1.0,-18.0,-1.75,0.0,0.0,0.0,-13.04,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,10.24,1.77,0.28,2.22,0.41,-4.19,-0.04,-0.04,-0.49,0.0,0.83,-0.23,-1.03,-0.05,-0.01,-0.02,0.5,-0.06,-0.31,0.06,0.0,-1.03,-0.04,-0.13,-0.31
18,Improving your public reputation often means taking a step out of the spotlight,"Osaka's airport has just improved its facilities -- but not for its human travelers. A world-class dog rest area, which includes shower facilities and a ""pee pole"" that cleans itself, will open at Osaka International Airport this week.",0.0,67.0,13.0,3.0,3.0,1.0,13.0,5.153846153846154,0.0,0.0,0.0,7.6923076923076925,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,-131.0,-25.0,-3.0,-10.0,-2.0,-6.0,-0.06,0.0,0.0,0.0,5.06,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-21.0,0.0,0.0,-1.0,5.02,0.74,0.17,1.67,0.32,-4.43,-0.04,-0.04,-1.26,0.0,1.04,-0.29,-1.67,-0.05,-0.01,-0.03,0.44,-0.06,-0.28,0.05,0.0,-1.67,-0.04,-0.13,-0.28
19,"We’re launching to space.  On Sun., Feb. 9 at 5:39 p.m. EST, Northrop Grumman Corporation's Antares rocket and Cygnus spacecraft are scheduled to launch fro...","Russia's influence campaign is driven by a desire to ""watch us tear ourselves apart,"" a senior FBI official said Monday, comments that come after details of a classified briefing to lawmakers became public in news reports, including a claim by the intelligenc…",0.0,134.0,25.0,4.0,14.0,7.0,4.5,5.36,0.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-85.0,-17.0,-4.0,-1.0,6.0,-37.5,0.15,0.0,12.5,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-10.0,0.0,-1.0,0.0,3.67,0.42,0.13,1.74,0.54,-5.08,-0.02,-0.04,-0.71,0.0,0.84,-0.34,-1.7,-0.05,-0.01,-0.03,0.48,-0.06,-0.3,0.05,0.0,-1.7,-0.04,-0.13,-0.3
20,New pattern of mysterious radio signals detected from space Global News Unknown source in space is emitting repeating radio signal - Insider INSIDER A Rare Fast Radio Burst has been Found that Actually Repeats Every 16 Days Universe Today Mysterious radio sig…,"For years, some of the most towering figures in Silicon Valley have pulled off a feat that's equal parts impressive and head-scratching: running two or more sizable companies at the same time. Now, it's coming under scrutiny.",0.0,219.0,42.0,7.0,25.0,1.0,42.0,5.214285714285714,0.0,28.57142857142857,0.0,0.0,2.380952380952381,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,30.0,5.0,1.0,16.0,-2.0,23.5,0.11,0.0,28.57,0.0,-5.41,2.38,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.5,0.93,0.23,2.32,0.45,-3.87,-0.02,-0.04,-0.04,0.0,0.66,-0.27,-1.1,-0.05,-0.01,-0.04,0.47,-0.06,-0.32,0.05,0.0,-1.1,-0.04,-0.13,-0.32
21,The Northrop Grumman Cygnus CRS-13 cargo craft is expected to be launched to the International Space Station on Saturday after the launch was twice postponed...,"Between the ruffles and the thigh-high slits, the sequins and the classic glam silhouettes of the many dresses seen on the 92nd Academy Awards red carpet Sunday night, two design details seemed to have the biggest (quite literally) fashion moment: capes and s…",0.0,136.0,25.0,6.0,11.0,2.0,25.0,5.44,0.0,50.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-82.0,-18.0,2.0,-6.0,1.0,-18.0,0.37,0.0,50.0,0.0,-2.33,0.0,-12.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,5.29,0.63,0.27,2.21,0.42,-3.55,-0.0,-0.04,1.54,0.0,0.5,-0.31,-1.29,-0.05,-0.02,-0.04,0.41,-0.06,-0.34,0.05,0.0,-1.29,-0.04,-0.13,-0.34
22,Galaxy S20 Ultra review: Samsung's AWESOME camera is just too expensive CNET The world's best selling phone makes the Samsung Galaxy S20 look way overpriced Tom's Guide Galaxy S20 Ultra Camera Review: 100x Space Zoom vs 108MP Test! Dom Esposito Galaxy S20 rev…,"Not long after Valentine's Day ends, a massive asteroid estimated to be between 1,443 feet and 3,248 feet long will pass by Earth around 6:05 a.m. ET on Saturday. Based on the size range, it could be anywhere between the size of a suspension bridge to taller …",0.0,218.0,43.0,5.0,29.0,1.0,21.5,5.069767441860465,0.0,20.0,0.0,2.3255813953488373,4.651162790697675,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,5.0,-5.0,-4.0,14.0,-3.0,9.25,0.63,0.0,-2.22,0.0,2.33,4.65,3.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,3.0,0.0,0.0,-1.0,7.76,1.13,0.27,2.89,0.34,-3.41,-0.0,-0.04,1.68,0.0,0.46,-0.15,-0.94,-0.05,-0.02,-0.05,0.45,-0.06,-0.36,0.04,0.04,-0.94,-0.04,-0.13,-0.36
23,Possible fireball lights up Alberta sky: See it here Yahoo News Canada View full coverage on Google News,"More than a year after NASA's New Horizons mission closely flew by a small, distant Kuiper Belt Object, researchers have been able to sift through the data and learn intriguing new details about this fossil from the formation of the solar system. Located four…",0.0,87.0,18.0,2.0,10.0,1.0,18.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,-130.0,-26.0,-5.0,-5.0,-1.0,-4.0,-0.1,0.0,-14.29,0.0,-2.27,0.0,-23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-23.0,0.0,0.0,1.0,4.56,0.55,0.14,2.73,0.27,-3.43,-0.01,-0.04,0.98,0.0,0.32,-0.2,-1.32,-0.05,-0.02,-0.05,0.4,-0.06,-0.34,0.04,0.04,-1.32,-0.04,-0.13,-0.34
24,"University student discovers 17 new planets, including potentially habitable world Yahoo India News This astronomy student found 17 new exoplanets -- and one is potentially habitable WKTV One Earth-like Planet Among 17 New Planet Candidates Discovered by a St…","At daybreak on the shores of the island nation of São Tomé e Príncipe, Sunny Dolat transformed into a high priest. Before an intimate audience at the 2019 N'golá Biennial of Arts and Culture, and joined by 46 models, the Kenyan creative director and fashion c…",0.0,222.0,39.0,4.0,16.0,1.0,39.0,5.6923076923076925,0.0,25.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,7.0,-7.0,2.0,-5.0,-1.0,16.0,1.02,0.0,25.0,0.0,-4.35,0.0,-10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,7.02,0.86,0.11,2.82,0.21,-2.6,0.01,-0.04,1.33,0.0,0.19,-0.24,-1.28,-0.05,-0.02,-0.05,0.56,-0.06,-0.35,0.04,0.04,-1.28,-0.04,-0.13,-0.35
25,"Millions of Chinese Firms Face Collapse If Banks Don’t Act Yahoo Canada Finance China’s Factories Are Reeling From Forced Coronavirus Closures Forbes Economic impact of coronavirus outbreak deepens The Guardian Is coronavirus a mere body blow, or a black swan…","In the foothills of the Sierra de los Órganos Mountains, more than two hours west of Havana, a trickle of riders on horseback descends a reddish-brown mountain in a serpentine line. They smile as they pass a group of hikers and continue on their ride.",0.0,221.0,40.0,4.0,29.0,1.0,40.0,5.525,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,-5.0,0.0,16.0,-2.0,17.5,0.93,0.0,0.0,0.0,-2.22,5.0,1.0,-2.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,9.25,1.18,0.07,3.4,0.15,-1.8,0.03,-0.04,0.69,0.0,0.07,-0.09,-0.93,-0.05,-0.02,-0.06,0.51,-0.06,-0.37,0.04,0.04,-0.93,-0.04,-0.13,-0.37
26,"A US satellite used to capture images of Earth is being followed by a pair of Russian satellites, the commander of the Space Force said.","Over the past year, a handful of surprising auction house press releases have graced my inbox. ""Sotheby's Partners with The Strokes' Fabrizio Moretti For Special Old Masters Exhibition & Auction,"" one proclaimed, while another proudly boasted: ""Christie's to …",0.0,112.0,25.0,6.0,9.0,2.0,25.0,4.48,0.0,16.666666666666664,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-110.0,-14.0,1.0,-9.0,0.0,5.5,-1.21,0.0,16.67,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-19.0,-1.0,0.0,0.0,7.28,0.92,0.12,3.2,0.14,-1.62,0.0,-0.04,0.72,0.0,-0.04,-0.14,-1.12,-0.05,-0.02,-0.06,0.46,-0.06,-0.38,0.04,0.04,-1.12,-0.04,-0.13,-0.38
27,"To escape the confines of his Hong Kong ""coffin home"", or two square meters (21.5 square feet) of living space, Simon Wong usually spends his days ...","In a city where new bars and restaurants open all the time, the old, revered favorites take on a different meaning. Explore CNN Travel's picks for dimly lit nooks, shiny bartops and cavernous corners worth returning to again and again.",0.0,124.0,27.0,4.0,10.0,3.0,13.5,4.592592592592593,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,-72.0,-13.0,1.0,-3.0,0.0,-6.5,-0.31,0.0,0.0,0.0,-5.0,0.0,-12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-12.0,0.0,0.0,2.0,5.88,0.75,0.08,3.05,0.16,-1.86,-0.02,-0.04,0.15,0.0,-0.14,-0.18,-1.27,-0.05,-0.03,-0.03,0.49,-0.06,-0.32,0.04,0.04,-1.27,-0.04,-0.13,-0.32
28,"The rocket launch that occurred Saturday and led to Hughes' death was supposed to be featured on a new Science Channel show, ""Homemade Astronauts.&q...","Arthur Conan Doyle's 1912 saga ""The Lost World"" was inspired by reports from three little-known European colonies at the top of South America. Today the independent nations of Guyana and Suriname and the French territory of Guyane are finally stepping out fro…",0.0,128.0,24.0,6.0,11.0,3.0,12.5,5.333333333333333,0.0,33.33333333333333,0.0,4.166666666666666,4.166666666666666,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-91.0,-18.0,1.0,-6.0,1.0,-8.5,0.12,0.0,-6.67,0.0,1.79,1.79,-12.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,4.71,0.49,0.12,2.94,0.17,-2.11,-0.01,-0.04,0.77,0.0,-0.09,-0.07,-1.37,-0.05,-0.03,-0.03,0.45,-0.06,-0.34,0.03,0.03,-1.37,-0.04,-0.13,-0.34
29,"Though astrophysicists do not know the source of the radio signal, it's almost definitely not aliens.","President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",0.0,86.0,16.0,3.0,5.0,2.0,16.0,5.375,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-135.0,-24.0,-1.0,-12.0,-1.0,2.67,-0.15,0.0,0.0,0.0,-2.5,-7.5,-19.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,-19.0,0.0,0.0,-3.0,2.22,-0.02,0.06,2.64,0.16,-2.23,-0.0,-0.04,0.24,0.0,-0.18,-0.11,-1.8,-0.05,-0.03,-0.03,0.41,-0.06,-0.35,0.03,0.03,-1.8,-0.04,-0.13,-0.35
30,"NASA's next Mars rover finally has a name. Perseverance, a six-wheeled robotic explorer, will blast off this summer to collect Martian samples for eventual return to Earth. The name was suggested by Alex Mather, a Virginia seventh-grader, as part of a naming …",Los astronautas de la Estación Espacial Internacional podrían recibir algunos visitantes el próximo año.,0.0,218.0,43.0,6.0,17.0,3.0,14.333333333333334,5.069767441860465,0.0,16.666666666666664,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,127.0,29.0,4.0,9.0,1.0,0.33,-1.43,0.0,16.67,0.0,0.0,0.0,23.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.15,0.38,0.1,2.74,0.17,-2.4,-0.0,-0.04,0.28,0.0,-0.27,-0.15,-1.39,-0.05,-0.03,-0.04,0.38,-0.06,-0.37,0.03,0.03,-1.39,-0.04,-0.13,-0.37
31,"The president's campaign bought ads on YouTube's coveted homepage in the run-up to election day, according to Bloomberg.",A federal judge in Arizona ruled Wednesday that conditions in US Customs and Border Protection migrant holding cells in the agency's Tucson sector violated the Constitution.,0.0,103.0,18.0,2.0,9.0,2.0,18.0,5.722222222222222,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-45.0,-8.0,-2.0,-4.0,0.0,-8.0,0.03,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,2.36,-0.03,0.01,2.59,0.16,-2.45,0.02,-0.04,-0.21,0.0,-0.35,-0.19,-1.66,-0.05,-0.03,-0.04,0.34,-0.06,-0.38,0.03,0.03,-1.66,-0.04,-0.13,-0.38
32,"A large asteroid will fly close to but won't hit Earth next month, according to NASA data.CNN reports that the asteroid, predicted to be between 1.1 and 2.5 miles wide is scheduled to fly past Earth on 29 April at 4:56am ET.","Former New York Mayor Michael Bloomberg attacked Bernie Sanders on Monday in a new digital ad featuring aggressive and derogatory tweets, memes and videos purportedly posted by the Vermont senator's online supporters.",0.0,183.0,42.0,10.0,11.0,5.0,11.25,4.357142857142857,0.0,20.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-3.0,10.0,7.0,-4.0,3.0,-20.75,-1.46,0.0,20.0,0.0,0.0,-6.25,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.11,0.31,0.17,2.51,0.24,-2.69,-0.01,-0.04,-0.06,0.0,-0.43,-0.22,-1.38,-0.05,-0.03,-0.04,0.43,-0.06,-0.39,0.03,0.03,-1.38,-0.04,-0.13,-0.39
33,"Fog and low-level clouds cleared just in time on Monday, making way for a SpaceX Falcon 9 rocket to vault a batch of 60 satellites to low-Earth orbit.","The United States will begin treating five major Chinese media companies as extensions of Beijing's government, requiring them to comply with rules governing foreign embassies and consulates.",0.0,123.0,28.0,3.0,11.0,2.0,28.0,4.392857142857143,0.0,0.0,0.0,3.571428571428571,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-42.0,1.0,-3.0,1.0,0.0,1.0,-1.72,0.0,0.0,0.0,3.57,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,2.05,0.22,0.11,2.44,0.22,-2.43,-0.03,-0.04,-0.5,0.0,-0.39,-0.25,-1.4,-0.05,-0.03,-0.05,0.45,-0.06,-0.4,0.03,0.03,-1.4,-0.04,-0.13,-0.4
34,"""The proper thing to do is if you're going to recline into somebody that you ask if it's OK first and then you do it,"" Bastian told CNBC.","Bill Clinton reflects emotionally in a new documentary about his 1990s affair with Monica Lewinsky, saying that he feels ""terrible"" the affair has defined the former White House intern's life and seeks to explain the sexual relationship as something that he ""…",0.0,110.0,28.0,9.0,4.0,2.0,28.0,3.9285714285714284,0.0,11.11111111111111,0.0,3.571428571428571,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,-109.0,-14.0,1.0,-9.0,1.0,-14.0,-1.29,0.0,11.11,0.0,3.57,-2.38,-13.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,0.68,0.13,0.23,2.17,0.21,-2.18,-0.06,-0.04,-0.61,0.0,-0.36,-0.28,-1.54,-0.05,-0.03,-0.05,0.42,-0.06,-0.35,0.03,0.03,-1.54,-0.04,-0.13,-0.35
35,"North Korean leader Kim Jong Un oversaw military drills on Friday, state media KCNA said on Saturday, a rare public outing amid efforts to prevent an outbreak of the coronavirus in the isolated country. North Korea has not confirmed any cases of the virus, bu…",Former Vice President Joe Biden is heading into Super Tuesday with the momentum of a huge win here -- and the argument that he is the lone viable alternative to Vermont Sen. Bernie Sanders.,0.0,216.0,45.0,6.0,19.0,2.0,22.5,4.8,0.0,0.0,0.0,0.0,6.666666666666667,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,60.0,11.0,3.0,5.0,-1.0,5.5,0.21,0.0,-66.67,0.0,-2.94,3.73,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,7.0,0.0,0.0,-1.0,2.33,0.52,0.25,2.33,0.19,-2.1,-0.07,-0.04,-1.01,0.0,-0.43,-0.12,-1.22,-0.05,-0.03,-0.05,0.39,-0.06,-0.36,0.03,0.03,-1.22,-0.04,-0.13,-0.36
36,"Armed robbers who stole hundreds of toilet rolls were being hunted by Hong Kong police on Monday, in a city wracked by shortages caused by coronavirus panic-buying. Toilet rolls have become hot property in the densely packed business hub, despite government a…",All The Good Stuff that happened this week,0.0,219.0,42.0,9.0,18.0,2.0,21.0,5.214285714285714,0.0,11.11111111111111,0.0,2.380952380952381,2.380952380952381,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,184.0,34.0,8.0,15.0,1.0,13.0,0.84,0.0,11.11,0.0,2.38,2.38,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3.97,0.81,0.36,2.45,0.18,-2.07,-0.06,-0.04,-1.1,0.0,-0.43,-0.09,-0.95,-0.05,-0.01,-0.05,0.36,-0.06,-0.37,0.03,0.03,-0.95,-0.04,-0.13,-0.37
37,Democratic presidential candidate Michael Bloomberg has broadcast an ersatz presidential TV address to the nation on the coronavirus outbreak in an ad reportedly costing more than $1.5m – and perhaps as much as $3m.Broadcast less than 48 hours before Super Tu…,"Space lettuce grown on the International Space Station has been proven safe to consume, which could change the way astronauts eat during long-term spaceflight in the future.",0.0,220.0,41.0,3.0,13.0,3.0,14.333333333333334,5.365853658536586,0.0,0.0,0.0,0.0,2.4390243902439024,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,73.0,14.0,-5.0,5.0,1.0,-12.67,-0.08,0.0,-12.5,0.0,-7.41,2.44,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.55,1.06,0.31,2.44,0.19,-2.21,-0.05,-0.04,-1.47,0.0,-0.5,-0.06,-0.8,-0.05,-0.01,-0.06,0.41,-0.06,-0.38,0.03,0.03,-0.8,-0.04,-0.13,-0.38
38,"BEIJING/SINGAPORE/NEW YORK, Feb 13 (Reuters) - The coronavirus's effect on energy markets is worsening, as the sharp fall in demand in China, the world&#...","From sofa beds to nesting tables and corner desks, this is the sort of innovative furniture that can transform a small space.",0.0,133.0,24.0,2.0,12.0,2.0,24.0,5.541666666666667,0.0,50.0,0.0,4.166666666666666,8.333333333333332,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,2.0,-1.0,5.0,0.0,2.0,0.81,0.0,16.67,0.0,-0.38,8.33,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,4.82,0.86,0.23,2.4,0.18,-2.1,-0.04,-0.04,-0.54,0.0,-0.45,0.12,-0.94,-0.05,-0.01,-0.06,0.41,-0.06,-0.39,0.03,0.03,-0.94,-0.04,-0.13,-0.39
39,(Bloomberg) -- House Republicans boycotted an Intelligence Committee hearing Wednesday as a hangover of bitter feelings over President Donald Trump’s impeach...,A Northrop Grumman rocket carrying the Cygnus resupply spacecraft was successfully launched Saturday afternoon from NASA's Wallops Flight Facility in Virginia.,0.0,140.0,21.0,3.0,13.0,2.0,21.0,6.666666666666667,0.0,0.0,0.0,0.0,9.523809523809524,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,-33.33,0.0,-4.76,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.59,0.18,2.39,0.17,-2.07,-0.0,-0.04,-0.91,0.0,-0.51,0.33,-1.05,-0.05,-0.01,-0.06,0.38,-0.06,-0.4,0.03,0.03,-1.05,-0.04,-0.13,-0.4
40,"America’s top doctor has urged people to stop buying face masks, insisting they “are not effective in preventing” the spread of coronavirus among the general population.Dr Jerome Adams, the surgeon general of the US, has echoed the Centers for Disease Control…","Russian satellites have been exhibiting the ""unusual and disturbing behavior"" of following a US satellite in orbit, according to the commander of the Space Force, the newest military service.",0.0,220.0,41.0,10.0,18.0,2.0,21.0,5.365853658536586,0.0,0.0,0.0,4.878048780487805,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,57.0,12.0,4.0,9.0,0.0,-8.0,-0.25,0.0,-16.67,0.0,4.88,-6.9,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.75,0.83,0.3,2.5,0.15,-2.04,0.0,-0.04,-1.26,0.0,-0.45,0.29,-0.93,-0.05,-0.01,-0.01,0.35,-0.06,-0.41,0.02,0.02,-0.93,-0.04,-0.13,-0.41
41,"Joe Biden hailed Elizabeth Warren as “the fiercest of fighters for middle class families” after she decided to suspend her presidential campaign, while seemingly closing the door to the senator joining his potential White House administration.The former vice …","Mysterious radio signals from space have been known to repeat, but for the first time, researchers have noticed a pattern in a series of bursts coming from a single source half a billion light-years from Earth.",0.0,222.0,39.0,7.0,15.0,2.0,20.0,5.6923076923076925,0.0,0.0,0.0,0.0,2.564102564102564,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,0.0,0.0,4.0,47.0,3.0,0.0,4.0,0.0,-16.0,0.83,0.0,-14.29,0.0,0.0,2.56,8.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,7.19,1.0,0.35,2.53,0.14,-2.03,0.02,-0.04,-1.59,0.0,-0.51,0.31,-0.7,-0.05,-0.01,-0.01,0.33,-0.06,-0.32,0.02,0.02,-0.7,-0.04,-0.13,-0.32
