,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
31,The emergency meeting comes after DOJ leadership intervened in the prosecution of Trump ally Roger Stone to recommend a lower sentence.,"Prime Minister Benjamin Netanyahu's criminal trial is set to begin March 17, just two weeks after Israel's elections, the Justice Ministry announced Tuesday.",0.0,115,21,3,9,2,21.0,5.476190476190476,0,0.0,0.0,4.761904761904762,4.761904761904762,21,0,0,0,0,0,0,0,0,21,0,0,0,-20.0,-2.0,-1.0,-3.0,0.0,-2.0,-0.39,0.0,-25.0,0.0,4.76,0.41,-2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,8.67,1.0,-0.07,2.46,0.47,-6.4,0.12,0.0,-3.27,0.0,0.29,-0.42,0.65,0.0,-0.02,0.09,-0.1,0.04,0.11,-0.06,-0.01,0.65,0.05,-0.01,0.11
32,"Contending his ""unheard of"" move regarding Roger Stone, Donald Trump's convicted friend, over 1,000 former Justice Department employees called for Attorney General William Barr to resign because his actions resemble those of ""autocracies.""The group of former …","President Donald Trump will welcome Kim Kardashian West to the White House on Wednesday to discuss criminal justice reform issues and meet three women whose sentences he commuted last month, a source familiar with the matter confirmed.",0.0,224,37,6,17,2,19.0,6.054054054054054,0,0.0,0.0,0.0,0.0,31,0,1,0,1,0,2,0,0,31,0,0,2,25.0,0.0,0.0,0.0,0.0,-18.0,0.68,0.0,0.0,0.0,-5.41,-5.41,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,9.68,1.04,-0.05,2.5,0.46,-6.49,0.14,0.0,-3.49,0.0,0.24,-0.53,0.7,0.0,0.01,0.09,-0.09,0.04,0.14,-0.06,-0.01,0.7,0.05,-0.01,0.14
33,"(Bloomberg) -- Donald Trump was surprised and angered by the Justice Department’s decision not to charge Andrew McCabe with crimes, but the president is wary of acting against the former deputy FBI director out of concern he might push Attorney General Willia…","The Department of Justice announced it is dropping its criminal investigation involving former FBI Deputy Director Andrew McCabe, who is a CNN contributor, without bringing charges, the DC US Attorney's Office wrote in a letter Friday. Read the letter below:",0.0,219,42,8,18,1,42.0,5.214285714285714,0,25.0,0.0,0.0,4.761904761904762,37,0,0,0,0,0,1,0,0,37,0,0,1,0.0,2.0,0.0,0.0,-1.0,22.0,-0.26,0.0,0.0,0.0,0.0,2.26,5.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,5.0,0.0,0.0,-1.0,10.49,1.23,0.02,2.56,0.42,-5.91,0.13,0.0,-2.95,0.0,0.19,-0.49,0.92,0.0,0.01,0.08,-0.1,0.04,0.13,-0.06,-0.01,0.92,0.05,-0.01,0.13
34,Senator Amy Klobuchar (D-MN) probably wasn’t expecting this when she agreed to appear on Tuesday morning on The View via satellite from New Hampshire.Following an opening segment that contained most softball questions about the state of the Democratic primary…,"Elie Honig expects that Judge Amy Berman Jackson will not sentence Roger Stone to seven-to-nine years in prison, as originally recommended by the Department of Justice. Based on his experience as a prosecutor he argues that, ""While Stone's criminal conduct wa…",0.0,222,39,5,16,2,20.0,5.6923076923076925,0,0.0,0.0,0.0,0.0,35,0,0,1,0,0,1,0,0,35,0,0,1,2.0,-2.0,-1.0,-1.0,0.0,-0.5,0.33,0.0,0.0,0.0,-2.44,-4.88,-4.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,11.34,1.31,0.01,2.56,0.41,-5.98,0.14,0.0,-3.16,0.0,0.14,-0.59,1.07,0.0,0.01,0.11,-0.12,0.03,0.13,-0.06,-0.01,1.07,0.05,-0.01,0.13
35,"Even facing a trial, Netanyahu won big, even if he doesn't take office. What his victory reveals about Israel today.","Nearly 66,000 marijuana convictions in Los Angeles County will be dismissed thanks in part to state laws that paved the way for the action, the county district attorney said Thursday.",0.0,97,20,4,7,3,10.0,4.85,0,0.0,0.0,10.0,0.0,20,0,0,0,0,0,2,0,0,20,0,0,2,-57.0,-10.0,-1.0,-7.0,1.0,-20.0,-0.28,0.0,-20.0,0.0,10.0,0.0,-5.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-5.0,0.0,0.0,2.0,8.67,0.87,-0.03,2.31,0.43,-6.33,0.13,0.0,-3.36,0.0,0.38,-0.68,0.8,0.0,0.01,0.1,-0.14,0.03,0.16,-0.06,-0.01,0.8,0.04,-0.01,0.16
36,"Police in Niger have rescued 232 victims of sex trafficking and forced labour, including girls as young as 10, in a major operation in the capital Niamey, In...","While a president certainly has a broad right to fire officials, he is not entitled to do so for criminal reasons -- like witness retaliation, writes Elie Honig.",0.0,133,28,4,10,2,28.0,4.75,0,0.0,0.0,0.0,0.0,23,0,0,0,2,0,0,0,0,23,0,0,0,-1.0,0.0,-2.0,3.0,0.0,0.0,-0.04,0.0,-16.67,0.0,-7.14,-3.57,-1.0,0.0,-1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,7.12,0.67,-0.07,2.15,0.42,-6.18,0.11,0.0,-3.55,0.0,0.33,-0.77,0.62,0.0,0.01,0.1,-0.1,0.03,0.13,-0.06,-0.01,0.62,0.04,-0.01,0.13
37,"President Trump went from berating former Illinois Gov. Rod Blagojevich for his lack of Harry Potter knowledge to commuting his prison sentence.In 2011, Blagojevich was convicted of wire fraud, attempted extortion, soliciting bribes, conspiracy to commit exto…","The new sentencing memorandum that Attorney General William Barr directed to be filed in the Roger Stone case is more consistent with Obama administration policy than that of his boss, Donald Trump, writes Michael Zeldin",0.0,224,37,8,19,3,12.666666666666666,6.054054054054054,0,12.5,0.0,0.0,13.513513513513514,29,0,0,0,1,0,2,0,0,29,0,0,2,38.0,2.0,2.0,3.0,2.0,-22.33,0.74,0.0,-20.83,0.0,-2.86,13.51,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,8.04,0.71,-0.0,2.24,0.44,-6.43,0.13,0.0,-3.39,0.0,0.28,-0.5,0.61,0.0,0.01,0.09,-0.08,0.03,0.15,-0.06,-0.01,0.61,0.04,-0.01,0.15
38,A man charged with killing eight people by driving a truck down a lower Manhattan bike path in October 2017 recently threatened to decapitate an officer at t...,"Sen. Lindsey Graham on Wednesday said President Donald Trump should not tweet about ongoing criminal cases, adding that the Department of Justice's change in a sentencing recommendation for longtime Trump confidant Roger Stone has nothing to do with the Presi…",0.0,133,28,5,9,2,28.0,4.75,0,0.0,0.0,0.0,3.571428571428571,26,0,0,0,2,0,0,0,0,26,0,0,0,-88.0,-12.0,-2.0,-9.0,0.0,8.0,-0.78,0.0,0.0,0.0,-2.5,1.07,-10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,6.58,0.52,-0.02,2.07,0.43,-6.28,0.11,0.0,-3.57,0.0,0.24,-0.5,0.53,0.0,0.0,0.09,-0.05,0.03,0.12,-0.06,-0.01,0.53,0.04,-0.01,0.12
39,"""It seems to me to be a classic hallmark of a dictatorial [or] fascist government,"" a former prosecutor told Insider.","The US government has charged Chinese technology giant Huawei with racketeering and conspiracy to steal trade secrets, according to a superseding indictment unsealed Thursday in the US District Court for the Eastern District of New York.",0.0,98,20,3,5,2,20.0,4.9,0,33.33333333333333,0.0,10.0,10.0,15,0,0,0,0,0,0,0,0,15,1,0,0,-104.0,-16.0,-2.0,-15.0,0.0,-16.0,-0.71,0.0,33.33,0.0,10.0,4.44,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,1.0,0.0,0.0,4.32,0.14,-0.08,1.81,0.42,-6.34,0.1,0.0,-2.91,0.0,0.45,-0.34,0.17,0.0,0.0,0.08,-0.06,0.03,0.1,-0.06,-0.01,0.17,0.06,-0.01,0.1
40,"While Netanyahu is projected to be the winner of this election, it's unclear if he can form a coalition government before his March 17 criminal trial.","Jill Filipovic responds to the recording of Michael Bloomberg, recently surfaced and reportedly from 2015, describing stop-and-frisk and policing in highly racialized terms. If you need proof that Michael Bloomberg is the absolute wrong person to lead the div…",0.0,125,26,6,7,2,26.0,4.8076923076923075,0,33.33333333333333,0.0,3.8461538461538463,7.6923076923076925,26,0,0,0,1,0,2,0,0,26,0,0,2,-97.0,-13.0,-2.0,-4.0,0.0,6.5,-0.88,0.0,20.83,0.0,1.28,5.13,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,2.83,-0.08,-0.06,1.61,0.41,-6.25,0.09,0.0,-2.27,0.0,0.5,-0.24,0.1,0.0,0.0,0.08,-0.05,0.03,0.12,-0.06,-0.01,0.1,0.06,-0.01,0.12
41,A federal judge on Tuesday brought in nearly all members of the jury that convicted Trump ally Roger Stone on charges related to the Russia investigation in order to answer questions on allegations of juror misconduct. The surprise revelation by U.S. District…,"Elie Honig writes that Lindsey Graham's comments to ABC today about Bill Barr setting up a mechanism for communication with Rudy Giuliani to receive purportedly damaging information about the Bidens, if true, sacrifice the integrity of the DOJ.",0.0,219,42,4,19,4,10.75,5.214285714285714,0,0.0,0.0,2.380952380952381,2.380952380952381,31,0,0,1,0,0,0,0,0,31,0,0,0,12.0,4.0,0.0,2.0,2.0,-27.25,-0.23,0.0,0.0,0.0,2.38,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.1,-0.1,1.7,0.45,-6.52,0.08,0.0,-2.46,0.0,0.51,-0.27,0.15,0.0,0.0,0.1,-0.07,0.02,0.09,-0.06,-0.01,0.15,0.06,-0.01,0.09
42,"Former national security adviser John Bolton on Wednesday denounced the House's impeachment proceedings against President Donald Trump as ”grossly partisan” and said his testimony would not have changed Trump's acquittal in the Senate, as he continued to stay…","Secretary of State Mike Pompeo condemned a decision by the International Criminal Court to authorize an investigation into alleged war crimes and crimes against humanity committed in Afghanistan by US armed forces, the CIA, and the Taliban.",0.0,223,38,7,16,1,38.0,5.868421052631579,0,0.0,0.0,0.0,5.263157894736842,34,0,0,0,0,0,2,0,0,34,0,0,2,19.0,1.0,3.0,-2.0,-1.0,1.0,0.35,0.0,0.0,0.0,0.0,2.56,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,4.52,0.17,-0.06,1.72,0.42,-6.15,0.1,0.0,-2.65,0.0,0.47,-0.23,0.27,0.0,0.0,0.09,-0.08,0.02,0.12,-0.06,-0.01,0.27,0.06,-0.01,0.12
43,"The Justice Department ratcheted up legal pressure Monday on local governments over their “sanctuary” policies that hinder federal immigration officers, bringing two new lawsuits and launching a coordinated messaging campaign to highlight an election-year pri…",Elie Honig writes that last week's Court of Appeals decision allowing Don McGahn to ignore a congressional subpoena fundamentally shifts the ground beneath the system of checks and balances.,0.0,226,35,5,13,1,35.0,6.457142857142857,0,0.0,0.0,0.0,2.857142857142857,35,0,0,0,1,0,1,0,0,35,0,0,1,64.0,6.0,1.0,0.0,-1.0,6.0,0.87,0.0,0.0,0.0,0.0,-4.04,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,5.42,0.18,-0.07,1.67,0.39,-5.87,0.12,0.0,-2.82,0.0,0.42,-0.26,0.4,0.0,-0.0,0.09,-0.07,0.02,0.11,-0.06,-0.01,0.4,0.06,-0.01,0.11
44,"Michael Fesser confided in his boss about racial discrimination at work. Before he could file a complaint, his boss conspired to have him arrested.","A federal judge Thursday criticized Attorney General William Barr for his handling of the Mueller report when it was released last spring, saying Barr's early description of the report didn't match the special counsel's actual conclusions.",0.0,124,24,6,7,3,12.0,5.166666666666667,0,0.0,0.0,4.166666666666666,8.333333333333332,20,0,0,0,0,0,4,0,0,20,0,0,4,-80.0,-12.0,0.0,-8.0,1.0,-24.0,-0.5,0.0,-16.67,0.0,4.17,5.56,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-9.0,0.0,0.0,2.0,4.02,-0.06,-0.05,1.49,0.4,-6.11,0.12,0.0,-2.99,0.0,0.48,-0.15,0.2,0.0,-0.0,0.08,-0.09,0.02,0.18,-0.06,-0.01,0.2,0.06,-0.01,0.18
45,"Democratic legislators in Virginia have dramatically reshaped the state in two months, sweeping aside many of the state’s old business-friendly and socially conservative laws and replacing them with a broad, progressive policy agenda. Democrats had not had fu…","A former tennis coach at the University of Texas at Austin who accepted $100,000 in bribes in the college admissions scam was sentenced to six months in prison Monday, prosecutors said.",0.0,223,38,7,11,2,19.0,5.868421052631579,0,0.0,0.0,5.263157894736842,2.631578947368421,30,0,0,1,1,0,1,0,0,30,0,0,1,68.0,7.0,3.0,-2.0,0.0,-12.0,0.87,0.0,-25.0,0.0,5.26,-3.82,6.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,4.83,0.01,-0.02,1.41,0.4,-6.18,0.13,0.0,-3.15,0.0,0.55,-0.18,0.22,0.0,-0.0,0.1,-0.08,0.02,0.18,-0.06,-0.01,0.22,0.05,-0.01,0.18
46,"Nicholas Sutton, 58, is scheduled to be executed by the electric chair Thursday.","Attorney General William Barr and his lieutenants have increasingly exerted authority in politically sensitive investigations at the Justice Department, fraying relationships with prosecutors at the powerful US attorney's office in Washington, DC, and leading…",0.0,68,13,4,4,2,13.0,5.230769230769231,0,50.0,0.0,0.0,0.0,13,0,0,0,1,0,0,0,0,13,0,0,0,-159.0,-21.0,1.0,-13.0,1.0,-21.0,-1.45,0.0,50.0,0.0,-5.88,0.0,-13.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,2.3,-0.45,-0.05,1.18,0.39,-6.38,0.13,0.0,-2.23,0.0,0.51,-0.26,-0.12,0.0,-0.0,0.1,-0.07,0.02,0.15,-0.06,-0.01,-0.12,0.05,-0.01,0.15
47,"Bernie Sanders and Elizabeth Warren endorsed her, Texas' largest labor union is on her side and she surpassed $1 million in donors. Jessica Cisneros, who at 26 would become the youngest member of Congress, is the best shot liberal activists could've taken for…","It's time to stop asking whether President Donald Trump will learn lessons from the controversies he constantly stokes -- of course he does. But far from stepping back or opting for contrition as his critics and appeasers hope, Trump draws darker political co…",0.0,218,43,9,15,2,21.5,5.069767441860465,0,22.22222222222222,0.0,4.651162790697675,0.0,37,0,0,0,3,0,3,0,0,37,0,0,3,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,22.22,0.0,4.65,-4.65,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,-0.27,0.02,1.18,0.38,-6.4,0.12,0.0,-1.94,0.0,0.56,-0.34,0.06,0.0,-0.0,0.09,-0.02,0.02,0.19,-0.06,-0.01,0.06,0.05,-0.01,0.19
48,"The father of a former student at New York’s elite Sarah Lawrence College has been charged with starting a sex cult in his daughter’s dorm room, eventually forcing one woman into prostitution and holding a knife to a male victim’s throat until he confessed to…","The situation has reverberated across the country in the past few days, with prosecutors incensed over the apparent intervention by Attorney General Bill Barr to lighten the sentencing recommendation for Trump's ally, along with fear of what some perceive as …",0.0,216,45,8,24,1,45.0,4.8,0,12.5,0.0,2.2222222222222223,2.2222222222222223,41,0,0,0,1,0,2,0,0,41,0,0,2,-4.0,4.0,4.0,9.0,0.0,4.0,-0.57,0.0,12.5,0.0,-0.22,-0.22,6.0,0.0,0.0,-2.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,3.65,-0.05,0.07,1.37,0.36,-5.93,0.11,0.0,-1.85,0.0,0.57,-0.37,0.31,0.0,-0.01,0.09,-0.01,0.02,0.21,-0.06,-0.01,0.31,0.05,-0.01,0.21
49,"Tension between the president and the former New York mayor has increased amid comments over stop-and-frisk policyFacing criticism after clips of him defending a “stop-and-frisk” policing strategy used while he was mayor of New York circulated online, Michael…","The brutal killing and mutilation of a 25-year-old woman in Mexico has sparked outrage and prompted calls for a change in the country's law, after several media outlets published a leaked photograph of the victim's disfigured body on their front pages.",0.0,223,38,8,14,1,38.0,5.868421052631579,0,12.5,0.0,0.0,2.631578947368421,28,0,0,0,0,0,2,0,0,28,0,0,2,11.0,-3.0,3.0,-1.0,-1.0,-3.0,0.7,0.0,12.5,0.0,0.0,-4.69,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0.0,1.0,4.4,0.01,0.12,1.36,0.33,-5.62,0.12,0.0,-1.77,0.0,0.53,-0.39,0.28,0.0,-0.01,0.09,-0.02,0.02,0.23,-0.06,-0.01,0.28,0.05,-0.01,0.23
50,"As I joined the crowd waiting outside Brown Chapel for the Selma-to-Montgomery Voting Rights March to start on March 21, 1965, I could not stop worrying about what the coming hours would bring. So much was at stake, so much could go wrong.These days, 55 years…","House Judiciary Chairman Jerry Nadler is requesting the Justice Department provide information and access to 15 individuals currently or previously employed by the DOJ who were connected to the prosecution of Roger Stone, a longtime confidant of President Don…",0.0,215,46,11,12,3,15.666666666666666,4.673913043478261,0,9.090909090909092,0.0,0.0,2.1739130434782608,35,0,1,0,3,2,0,0,0,35,2,0,0,-7.0,7.0,5.0,-5.0,2.0,-23.33,-1.02,0.0,-24.24,0.0,0.0,2.17,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.96,0.24,0.23,1.3,0.35,-5.77,0.1,0.0,-1.76,0.0,0.49,-0.41,0.4,0.0,0.01,0.08,0.02,0.06,0.2,-0.06,-0.01,0.4,0.09,-0.01,0.2
51,"A win for Bernie Sanders in Massachusetts would not just bring in delegates, but deal a huge blow to Elizabeth WarrenBernie Sanders is campaigning to beat fellow progressive senator Elizabeth Warren in her home state of Massachusetts on Super Tuesday, which w…","By bulldozing into Roger Stone's sentencing, Donald Trump sparked a mutiny by four career prosecutors, raised fears about the impartial administration of justice and showed how his impeachment acquittal unchained an already rampant presidency.",0.0,219,42,7,17,1,42.0,5.214285714285714,0,14.285714285714285,0.0,4.761904761904762,2.380952380952381,31,0,0,0,0,0,2,0,0,31,0,0,2,9.0,8.0,2.0,3.0,-1.0,8.0,-0.96,0.0,14.29,0.0,1.82,-3.5,-3.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,5.58,0.37,0.25,1.35,0.32,-5.4,0.1,0.0,-1.65,0.0,0.55,-0.44,0.44,0.0,0.01,0.08,0.01,0.05,0.22,-0.06,-0.01,0.44,0.08,-0.01,0.22
52,"Bernie Sanders' presidential ambitions were undone in 2016 when he couldn't line up enough support from black voters to win the Democratic nomination. As he tries again in 2020, results from South Carolina suggest he's still struggling to appeal to the voters…",The US House of Representatives on Friday asked the DC Circuit Court of Appeals to revisit a 2-1 court ruling that let former White House counsel Don McGahn off the hook from testifying to Congress and decided federal judges in Washington have no authority to…,0.0,219,42,8,11,2,21.0,5.214285714285714,0,12.5,0.0,9.523809523809524,4.761904761904762,31,0,0,0,2,0,2,0,0,31,0,0,2,3.0,-3.0,2.0,-10.0,1.0,-24.0,0.41,0.0,12.5,0.0,9.52,4.76,-6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,6.18,0.5,0.3,1.28,0.32,-5.44,0.1,0.0,-1.58,0.0,0.69,-0.41,0.47,0.0,0.01,0.08,0.04,0.05,0.24,-0.06,-0.01,0.47,0.08,-0.01,0.24
53,"Former movie producer Harvey Weinstein was convicted of sexual assault and rape in a New York court on Monday and taken off to jail in handcuffs, a victory for the #MeToo movement that inspired women to publicly accuse powerful men of misconduct. Once one of …",Here are quick answers to what's happening post-verdict and what the verdict could mean for other Harvey Weinstein accusers.,0.0,215,46,5,19,2,23.0,4.673913043478261,0,20.0,0.0,4.3478260869565215,6.521739130434782,35,0,0,0,1,0,0,0,0,35,0,0,0,109.0,27.0,0.0,14.0,0.0,4.0,-0.91,0.0,0.0,0.0,4.35,6.52,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.68,0.7,0.28,1.35,0.32,-5.44,0.09,0.0,-1.37,0.0,0.73,-0.36,0.58,0.0,0.01,0.07,0.04,0.05,0.21,-0.06,-0.01,0.58,0.08,-0.01,0.21
54,"If the President insists that DOJ must submit its prosecutions to his control whenever he chooses to intervene, Attorney General William Barr's only response can be to resign.","Four people with alleged ties to a neo-Nazi group known as ""Atomwaffen Division"" have been arrested after authorities said they conspired to harass journalists and people affiliated with the Anti-Defamation League.",0.0,148,28,8,9,2,28.0,5.285714285714286,0,12.5,0.0,0.0,0.0,25,0,0,0,0,0,3,0,0,25,0,0,3,-36.0,-3.0,0.0,-1.0,0.0,-3.0,-0.65,0.0,0.0,0.0,0.0,-3.23,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.94,0.57,0.32,1.25,0.31,-5.35,0.09,0.0,-1.3,0.0,0.69,-0.43,0.5,0.0,0.01,0.07,0.03,0.05,0.25,-0.06,-0.01,0.5,0.08,-0.01,0.25
55,Legal experts and former federal prosecutors say the Justice Department’s reversal of the sentencing recommendation for President Trump’s former campaign adviser is an extraordinary development that could have a long-term impact on public perception of federa…,"""The truth still exists. The truth still matters,"" Judge Amy Berman Jackson declared on Thursday, subtly signalling at Roger Stone's sentencing that she sees what we all do, a President deliberately denying the facts, dismissing the truth -- and in recent day…",0.0,225,36,7,16,1,36.0,6.25,0,14.285714285714285,0.0,5.555555555555555,0.0,30,0,0,0,0,0,0,0,0,30,0,0,0,6.0,-6.0,0.0,1.0,-1.0,15.0,1.04,0.0,14.29,0.0,5.56,-2.38,-5.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-5.0,0.0,-1.0,-1.0,6.61,0.58,0.34,1.27,0.29,-5.12,0.1,0.0,-1.21,0.0,0.76,-0.49,0.51,0.0,0.01,0.07,0.02,0.05,0.23,-0.06,-0.01,0.51,0.08,-0.01,0.23
56,"U.S. President Donald Trump on Wednesday praised Attorney General William Barr for ""taking charge"" after the Justice Department asked for a lighter prison term for his long-time adviser Roger Stone, raising further concerns among Democrats that he is trying t…","Roger Stone, a longtime showman, political strategist and friend of Donald Trump's whom a jury found guilty of lying to Congress and threatening a witness regarding his efforts for the President's 2016 campaign, will be sentenced Thursday in Washington.",0.0,221,40,6,19,3,13.666666666666666,5.525,0,16.666666666666664,0.0,2.5,7.5,37,0,0,0,0,0,2,0,0,37,0,0,2,6.0,1.0,-1.0,4.0,1.0,-25.33,0.01,0.0,2.38,0.0,2.5,-0.19,5.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,7.18,0.66,0.35,1.35,0.3,-5.29,0.11,0.0,-1.08,0.0,0.76,-0.42,0.65,0.0,0.01,0.06,0.0,0.05,0.24,-0.06,-0.01,0.65,0.08,-0.01,0.24
57,"Attorney General William Barr thinks some places are too lenient when it comes to criminal offenses, but his department has the opposite concern when it comes to President Trump's longtime adviser Roger Stone.Barr on Tuesday gave a speech at the Major County …","The 2008 election of America's first black president looked at first like racial progress. In the years since, this milestone has revealed the nation's racist underbelly, Dorothy Brown says -- a reality that Russia has exploited but 2020 Democrats don't seem …",0.0,218,43,6,18,2,22.0,5.069767441860465,0,16.666666666666664,0.0,0.0,6.976744186046512,33,0,0,1,0,0,3,0,0,33,0,0,3,-1.0,1.0,-3.0,5.0,0.0,1.0,-0.14,0.0,16.67,0.0,-4.76,4.6,-3.0,0.0,0.0,1.0,-2.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,3.0,7.68,0.8,0.35,1.4,0.3,-5.32,0.1,0.0,-0.95,0.0,0.72,-0.36,0.71,0.0,0.01,0.08,-0.01,0.05,0.27,-0.06,-0.01,0.71,0.07,-0.01,0.27
58,"Chinese tech giant Huawei was hit Thursday with fresh US criminal charges alleging a ""decades-long"" effort to steal trade secrets from American companies. A US indictment unsealed in New York alleges Huawei and its proxies conspired ""to misappropriate intelle…","Two high-profile attorneys who worked for the House Judiciary Committee and played a key role in the impeachment of President Donald Trump are expected to leave the panel, the latest indication House Democrats are shifting their focus away from full-on invest…",0.0,222,39,8,18,2,19.5,5.6923076923076925,0,12.5,0.0,2.564102564102564,5.128205128205128,35,0,0,0,0,0,1,0,0,35,0,0,1,2.0,-2.0,1.0,3.0,1.0,-21.5,0.33,0.0,-16.07,0.0,0.13,5.13,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.23,0.86,0.39,1.46,0.3,-5.38,0.11,0.0,-0.89,0.0,0.73,-0.33,0.8,0.0,0.0,0.08,-0.02,0.04,0.27,-0.06,-0.01,0.8,0.07,-0.01,0.27
59,"The move could delay Roger Stone's sentencing, scheduled for next week. His case has been at the center of a controversy this week.",Potty mouths will soon be free to swear to their  $@&#%! heart's content.,0.0,109,23,5,9,3,11.5,4.739130434782608,0,20.0,0.0,0.0,8.695652173913043,21,0,0,0,0,0,0,0,0,21,0,0,0,49.0,10.0,2.0,3.0,1.0,5.0,0.12,0.0,-13.33,0.0,-7.69,8.7,9.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,9.0,0.0,0.0,-1.0,6.88,0.65,0.37,1.36,0.31,-5.58,0.1,0.0,-0.72,0.0,0.7,-0.25,0.66,0.0,0.0,0.07,-0.03,0.04,0.25,-0.06,-0.01,0.66,0.07,-0.01,0.25
